Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=8, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  8 	 Train loss 5.8171 	 LR 0.0099 	 Train images 200 	 Round   1
Device  8 	 Train loss 3.6393 	 LR 0.0098 	 Train images 200 	 Round   2
Device  8 	 Train loss 3.2416 	 LR 0.0097 	 Train images 200 	 Round   3
Device  8 	 Train loss 3.4494 	 LR 0.0096 	 Train images 200 	 Round   4
Device  8 	 Train loss 2.4648 	 LR 0.0095 	 Train images 200 	 Round   5
Device  8 	 Train loss 2.5335 	 LR 0.0094 	 Train images 200 	 Round   6
Device  8 	 Train loss 2.4326 	 LR 0.0093 	 Train images 200 	 Round   7
Device  8 	 Train loss 2.0819 	 LR 0.0092 	 Train images 200 	 Round   8
Device  8 	 Train loss 2.1002 	 LR 0.0091 	 Train images 200 	 Round   9
Device  8 	 Train loss 2.0039 	 LR 0.0090 	 Train images 200 	 Round  10
Device  8 	 Train loss 1.8616 	 LR 0.0090 	 Train images 200 	 Round  11
Device  8 	 Train loss 1.8289 	 LR 0.0089 	 Train images 200 	 Round  12
Device  8 	 Train loss 1.7508 	 LR 0.0088 	 Train images 200 	 Round  13
Device  8 	 Train loss 1.6659 	 LR 0.0087 	 Train images 200 	 Round  14
Device  8 	 Train loss 1.6403 	 LR 0.0086 	 Train images 200 	 Round  15
Device  8 	 Train loss 1.5517 	 LR 0.0085 	 Train images 200 	 Round  16
Device  8 	 Train loss 1.5187 	 LR 0.0084 	 Train images 200 	 Round  17
Device  8 	 Train loss 1.4889 	 LR 0.0083 	 Train images 200 	 Round  18
Device  8 	 Train loss 1.4286 	 LR 0.0083 	 Train images 200 	 Round  19
Device  8 	 Train loss 1.3778 	 LR 0.0082 	 Train images 200 	 Round  20
Device  8 	 Train loss 1.3588 	 LR 0.0081 	 Train images 200 	 Round  21
Device  8 	 Train loss 1.2876 	 LR 0.0080 	 Train images 200 	 Round  22
Device  8 	 Train loss 1.2550 	 LR 0.0079 	 Train images 200 	 Round  23
Device  8 	 Train loss 1.2407 	 LR 0.0079 	 Train images 200 	 Round  24
Device  8 	 Train loss 1.2023 	 LR 0.0078 	 Train images 200 	 Round  25
Device  8 	 Train loss 1.1686 	 LR 0.0077 	 Train images 200 	 Round  26
Device  8 	 Train loss 1.1452 	 LR 0.0076 	 Train images 200 	 Round  27
Device  8 	 Train loss 1.1029 	 LR 0.0075 	 Train images 200 	 Round  28
Device  8 	 Train loss 1.0787 	 LR 0.0075 	 Train images 200 	 Round  29
Device  8 	 Train loss 1.0500 	 LR 0.0074 	 Train images 200 	 Round  30
Device  8 	 Train loss 1.0159 	 LR 0.0073 	 Train images 200 	 Round  31
Device  8 	 Train loss 1.0337 	 LR 0.0072 	 Train images 200 	 Round  32
Device  8 	 Train loss 0.9991 	 LR 0.0072 	 Train images 200 	 Round  33
Device  8 	 Train loss 0.9700 	 LR 0.0071 	 Train images 200 	 Round  34
Device  8 	 Train loss 0.9596 	 LR 0.0070 	 Train images 200 	 Round  35
Device  8 	 Train loss 0.9427 	 LR 0.0070 	 Train images 200 	 Round  36
Device  8 	 Train loss 0.9053 	 LR 0.0069 	 Train images 200 	 Round  37
Device  8 	 Train loss 0.9117 	 LR 0.0068 	 Train images 200 	 Round  38
Device  8 	 Train loss 0.8993 	 LR 0.0068 	 Train images 200 	 Round  39
Device  8 	 Train loss 0.8630 	 LR 0.0067 	 Train images 200 	 Round  40
Device  8 	 Train loss 0.8784 	 LR 0.0066 	 Train images 200 	 Round  41
Device  8 	 Train loss 0.8644 	 LR 0.0066 	 Train images 200 	 Round  42
Device  8 	 Train loss 0.8469 	 LR 0.0065 	 Train images 200 	 Round  43
Device  8 	 Train loss 0.8248 	 LR 0.0064 	 Train images 200 	 Round  44
Device  8 	 Train loss 0.8171 	 LR 0.0064 	 Train images 200 	 Round  45
Device  8 	 Train loss 0.8290 	 LR 0.0063 	 Train images 200 	 Round  46
Device  8 	 Train loss 0.7897 	 LR 0.0062 	 Train images 200 	 Round  47
Device  8 	 Train loss 0.7761 	 LR 0.0062 	 Train images 200 	 Round  48
Device  8 	 Train loss 0.7786 	 LR 0.0061 	 Train images 200 	 Round  49
Device  8 	 Train loss 0.7673 	 LR 0.0061 	 Train images 200 	 Round  50
Device  8 	 Train loss 0.7614 	 LR 0.0060 	 Train images 200 	 Round  51
Device  8 	 Train loss 0.7627 	 LR 0.0059 	 Train images 200 	 Round  52
Device  8 	 Train loss 0.7323 	 LR 0.0059 	 Train images 200 	 Round  53
Device  8 	 Train loss 0.7474 	 LR 0.0058 	 Train images 200 	 Round  54
Device  8 	 Train loss 0.7464 	 LR 0.0058 	 Train images 200 	 Round  55
Device  8 	 Train loss 0.7331 	 LR 0.0057 	 Train images 200 	 Round  56
Device  8 	 Train loss 0.7289 	 LR 0.0056 	 Train images 200 	 Round  57
Device  8 	 Train loss 0.7095 	 LR 0.0056 	 Train images 200 	 Round  58
Device  8 	 Train loss 0.6956 	 LR 0.0055 	 Train images 200 	 Round  59
Device  8 	 Train loss 0.7122 	 LR 0.0055 	 Train images 200 	 Round  60
Device  8 	 Train loss 0.6877 	 LR 0.0054 	 Train images 200 	 Round  61
Device  8 	 Train loss 0.6643 	 LR 0.0054 	 Train images 200 	 Round  62
