Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=4, n_data=2000, Pro_dev=5, device_id=0)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:0
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=4, n_data=2000, Pro_dev=5, device_id=0)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=4, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  4 	 Train loss 2.3381 	 LR 0.0099 	 Train images 1563 	 Round   1
Device  4 	 Train loss 2.1179 	 LR 0.0098 	 Train images 1563 	 Round   2
Device  4 	 Train loss 1.8434 	 LR 0.0097 	 Train images 1563 	 Round   3
Device  4 	 Train loss 1.6869 	 LR 0.0096 	 Train images 1563 	 Round   4
Device  4 	 Train loss 1.5605 	 LR 0.0095 	 Train images 1563 	 Round   5
Device  4 	 Train loss 1.4790 	 LR 0.0093 	 Train images 1563 	 Round   7
Device  4 	 Train loss 1.2950 	 LR 0.0092 	 Train images 1563 	 Round   8
Device  4 	 Train loss 1.1310 	 LR 0.0090 	 Train images 1563 	 Round  10
Device  4 	 Train loss 0.8931 	 LR 0.0090 	 Train images 1563 	 Round  11
Device  4 	 Train loss 0.7814 	 LR 0.0089 	 Train images 1563 	 Round  12
Device  4 	 Train loss 0.7475 	 LR 0.0088 	 Train images 1563 	 Round  13
Device  4 	 Train loss 0.6371 	 LR 0.0087 	 Train images 1563 	 Round  14
Device  4 	 Train loss 0.4762 	 LR 0.0085 	 Train images 1563 	 Round  16
Device  4 	 Train loss 0.4034 	 LR 0.0083 	 Train images 1563 	 Round  18
Device  4 	 Train loss 0.2905 	 LR 0.0083 	 Train images 1563 	 Round  19
Device  4 	 Train loss 0.2057 	 LR 0.0082 	 Train images 1563 	 Round  20
Device  4 	 Train loss 0.1670 	 LR 0.0081 	 Train images 1563 	 Round  21
Device  4 	 Train loss 0.0895 	 LR 0.0080 	 Train images 1563 	 Round  22
Device  4 	 Train loss 0.0540 	 LR 0.0079 	 Train images 1563 	 Round  23
Device  4 	 Train loss 0.0533 	 LR 0.0077 	 Train images 1563 	 Round  26
Device  4 	 Train loss 0.0514 	 LR 0.0076 	 Train images 1563 	 Round  27
Device  4 	 Train loss 0.0682 	 LR 0.0075 	 Train images 1563 	 Round  29
Device  4 	 Train loss 0.0226 	 LR 0.0010 	 Train images 1563 	 Round  30
Device  4 	 Train loss 0.0142 	 LR 0.0010 	 Train images 1563 	 Round  31
Device  4 	 Train loss 0.0129 	 LR 0.0010 	 Train images 1563 	 Round  32
Device  4 	 Train loss 0.0119 	 LR 0.0010 	 Train images 1563 	 Round  34
Device  4 	 Train loss 0.0113 	 LR 0.0010 	 Train images 1563 	 Round  35
Device  4 	 Train loss 0.0113 	 LR 0.0009 	 Train images 1563 	 Round  36
Device  4 	 Train loss 0.0119 	 LR 0.0009 	 Train images 1563 	 Round  37
