Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=8, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=8, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=8, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  8 	 Train loss 2.2921 	 LR 0.0099 	 Train images 1562 	 Round   1
Device  8 	 Train loss 2.0300 	 LR 0.0098 	 Train images 1562 	 Round   2
Device  8 	 Train loss 1.8396 	 LR 0.0097 	 Train images 1562 	 Round   3
Device  8 	 Train loss 1.6900 	 LR 0.0096 	 Train images 1562 	 Round   4
Device  8 	 Train loss 1.6679 	 LR 0.0095 	 Train images 1562 	 Round   5
Device  8 	 Train loss 1.4268 	 LR 0.0094 	 Train images 1562 	 Round   6
Device  8 	 Train loss 1.4155 	 LR 0.0092 	 Train images 1562 	 Round   8
Device  8 	 Train loss 1.2634 	 LR 0.0091 	 Train images 1562 	 Round   9
Device  8 	 Train loss 1.2730 	 LR 0.0090 	 Train images 1562 	 Round  11
Device  8 	 Train loss 1.1533 	 LR 0.0089 	 Train images 1562 	 Round  12
Device  8 	 Train loss 1.1068 	 LR 0.0088 	 Train images 1562 	 Round  13
Device  8 	 Train loss 1.0629 	 LR 0.0087 	 Train images 1562 	 Round  14
Device  8 	 Train loss 0.8735 	 LR 0.0086 	 Train images 1562 	 Round  15
Device  8 	 Train loss 0.8839 	 LR 0.0085 	 Train images 1562 	 Round  16
Device  8 	 Train loss 0.8516 	 LR 0.0084 	 Train images 1562 	 Round  17
Device  8 	 Train loss 0.7565 	 LR 0.0083 	 Train images 1562 	 Round  18
Device  8 	 Train loss 0.8109 	 LR 0.0082 	 Train images 1562 	 Round  20
Device  8 	 Train loss 0.6573 	 LR 0.0081 	 Train images 1562 	 Round  21
Device  8 	 Train loss 0.7050 	 LR 0.0080 	 Train images 1562 	 Round  22
Device  8 	 Train loss 0.5623 	 LR 0.0079 	 Train images 1562 	 Round  23
Device  8 	 Train loss 0.4801 	 LR 0.0079 	 Train images 1562 	 Round  24
Device  8 	 Train loss 0.4201 	 LR 0.0078 	 Train images 1562 	 Round  25
Device  8 	 Train loss 0.3424 	 LR 0.0077 	 Train images 1562 	 Round  26
Device  8 	 Train loss 0.2991 	 LR 0.0076 	 Train images 1562 	 Round  27
Device  8 	 Train loss 0.2704 	 LR 0.0075 	 Train images 1562 	 Round  28
Device  8 	 Train loss 0.3126 	 LR 0.0075 	 Train images 1562 	 Round  29
Device  8 	 Train loss 0.0535 	 LR 0.0010 	 Train images 1562 	 Round  30
Device  8 	 Train loss 0.0337 	 LR 0.0010 	 Train images 1562 	 Round  31
Device  8 	 Train loss 0.0288 	 LR 0.0010 	 Train images 1562 	 Round  33
