Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=0)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:0
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=0)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  1 	 Train loss 2.3005 	 LR 0.0099 	 Train images 1563 	 Round   1
Device  1 	 Train loss 2.0997 	 LR 0.0098 	 Train images 1563 	 Round   2
Device  1 	 Train loss 1.8921 	 LR 0.0097 	 Train images 1563 	 Round   3
Device  1 	 Train loss 1.6693 	 LR 0.0096 	 Train images 1563 	 Round   4
Device  1 	 Train loss 1.5700 	 LR 0.0094 	 Train images 1563 	 Round   6
Device  1 	 Train loss 1.4007 	 LR 0.0093 	 Train images 1563 	 Round   7
Device  1 	 Train loss 1.3318 	 LR 0.0092 	 Train images 1563 	 Round   8
Device  1 	 Train loss 1.2565 	 LR 0.0091 	 Train images 1563 	 Round   9
Device  1 	 Train loss 1.1362 	 LR 0.0090 	 Train images 1563 	 Round  10
Device  1 	 Train loss 1.1195 	 LR 0.0090 	 Train images 1563 	 Round  11
Device  1 	 Train loss 1.0022 	 LR 0.0089 	 Train images 1563 	 Round  12
Device  1 	 Train loss 1.0186 	 LR 0.0088 	 Train images 1563 	 Round  13
Device  1 	 Train loss 0.9136 	 LR 0.0087 	 Train images 1563 	 Round  14
Device  1 	 Train loss 0.9449 	 LR 0.0086 	 Train images 1563 	 Round  15
Device  1 	 Train loss 1.0207 	 LR 0.0083 	 Train images 1563 	 Round  18
Device  1 	 Train loss 0.7692 	 LR 0.0083 	 Train images 1563 	 Round  19
Device  1 	 Train loss 0.7592 	 LR 0.0082 	 Train images 1563 	 Round  20
Device  1 	 Train loss 0.8010 	 LR 0.0080 	 Train images 1563 	 Round  22
Device  1 	 Train loss 0.5803 	 LR 0.0079 	 Train images 1563 	 Round  23
Device  1 	 Train loss 0.5011 	 LR 0.0079 	 Train images 1563 	 Round  24
Device  1 	 Train loss 0.4750 	 LR 0.0078 	 Train images 1563 	 Round  25
Device  1 	 Train loss 0.4580 	 LR 0.0076 	 Train images 1563 	 Round  27
Device  1 	 Train loss 0.3802 	 LR 0.0075 	 Train images 1563 	 Round  28
Device  1 	 Train loss 0.0956 	 LR 0.0010 	 Train images 1563 	 Round  31
Device  1 	 Train loss 0.0671 	 LR 0.0010 	 Train images 1563 	 Round  32
Device  1 	 Train loss 0.0619 	 LR 0.0010 	 Train images 1563 	 Round  33
Device  1 	 Train loss 0.0541 	 LR 0.0010 	 Train images 1563 	 Round  34
Device  1 	 Train loss 0.0473 	 LR 0.0010 	 Train images 1563 	 Round  35
Device  1 	 Train loss 0.0483 	 LR 0.0009 	 Train images 1563 	 Round  36
