Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=7, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
1
cuda:1
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=7, n_data=2000, Pro_dev=5, device_id=1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=7, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  7 	 Train loss 1.7596 	 LR 0.0096 	 Train images 1562 	 Round   4
Device  7 	 Train loss 1.5382 	 LR 0.0095 	 Train images 1562 	 Round   5
Device  7 	 Train loss 1.3751 	 LR 0.0094 	 Train images 1562 	 Round   6
Device  7 	 Train loss 1.2293 	 LR 0.0093 	 Train images 1562 	 Round   7
Device  7 	 Train loss 1.1317 	 LR 0.0092 	 Train images 1562 	 Round   8
Device  7 	 Train loss 0.9673 	 LR 0.0091 	 Train images 1562 	 Round   9
Device  7 	 Train loss 0.9082 	 LR 0.0090 	 Train images 1562 	 Round  10
Device  7 	 Train loss 0.7660 	 LR 0.0089 	 Train images 1562 	 Round  12
Device  7 	 Train loss 0.6415 	 LR 0.0088 	 Train images 1562 	 Round  13
Device  7 	 Train loss 0.5673 	 LR 0.0087 	 Train images 1562 	 Round  14
Device  7 	 Train loss 0.4957 	 LR 0.0086 	 Train images 1562 	 Round  15
Device  7 	 Train loss 0.4138 	 LR 0.0085 	 Train images 1562 	 Round  16
Device  7 	 Train loss 0.3342 	 LR 0.0084 	 Train images 1562 	 Round  17
Device  7 	 Train loss 0.2064 	 LR 0.0083 	 Train images 1562 	 Round  18
Device  7 	 Train loss 0.1843 	 LR 0.0083 	 Train images 1562 	 Round  19
Device  7 	 Train loss 0.1343 	 LR 0.0082 	 Train images 1562 	 Round  20
Device  7 	 Train loss 0.1098 	 LR 0.0081 	 Train images 1562 	 Round  21
Device  7 	 Train loss 0.1132 	 LR 0.0080 	 Train images 1562 	 Round  22
Device  7 	 Train loss 0.0807 	 LR 0.0079 	 Train images 1562 	 Round  23
Device  7 	 Train loss 0.0704 	 LR 0.0079 	 Train images 1562 	 Round  24
Device  7 	 Train loss 0.0928 	 LR 0.0078 	 Train images 1562 	 Round  25
Device  7 	 Train loss 0.0577 	 LR 0.0077 	 Train images 1562 	 Round  26
Device  7 	 Train loss 0.0356 	 LR 0.0076 	 Train images 1562 	 Round  27
Device  7 	 Train loss 0.0212 	 LR 0.0075 	 Train images 1562 	 Round  28
Device  7 	 Train loss 0.0207 	 LR 0.0075 	 Train images 1562 	 Round  29
Device  7 	 Train loss 0.0257 	 LR 0.0010 	 Train images 1562 	 Round  30
Device  7 	 Train loss 0.0178 	 LR 0.0010 	 Train images 1562 	 Round  31
Device  7 	 Train loss 0.0151 	 LR 0.0010 	 Train images 1562 	 Round  32
Device  7 	 Train loss 0.0133 	 LR 0.0010 	 Train images 1562 	 Round  34
Device  7 	 Train loss 0.0101 	 LR 0.0010 	 Train images 1562 	 Round  35
Device  7 	 Train loss 0.0141 	 LR 0.0009 	 Train images 1562 	 Round  36
Device  7 	 Train loss 0.0112 	 LR 0.0009 	 Train images 1562 	 Round  37
Device  7 	 Train loss 0.0107 	 LR 0.0009 	 Train images 1562 	 Round  38
Device  7 	 Train loss 0.0078 	 LR 0.0009 	 Train images 1562 	 Round  39
Device  7 	 Train loss 0.0106 	 LR 0.0009 	 Train images 1562 	 Round  40
Device  7 	 Train loss 0.0076 	 LR 0.0009 	 Train images 1562 	 Round  41
Device  7 	 Train loss 0.0077 	 LR 0.0009 	 Train images 1562 	 Round  42
Device  7 	 Train loss 0.0084 	 LR 0.0009 	 Train images 1562 	 Round  44
Device  7 	 Train loss 0.0081 	 LR 0.0009 	 Train images 1562 	 Round  46
Device  7 	 Train loss 0.0066 	 LR 0.0008 	 Train images 1562 	 Round  47
Device  7 	 Train loss 0.0069 	 LR 0.0008 	 Train images 1562 	 Round  48
Device  7 	 Train loss 0.0057 	 LR 0.0008 	 Train images 1562 	 Round  49
Device  7 	 Train loss 0.0062 	 LR 0.0008 	 Train images 1562 	 Round  50
Device  7 	 Train loss 0.0071 	 LR 0.0008 	 Train images 1562 	 Round  51
Device  7 	 Train loss 0.0059 	 LR 0.0008 	 Train images 1562 	 Round  52
Device  7 	 Train loss 0.0053 	 LR 0.0008 	 Train images 1562 	 Round  53
Device  7 	 Train loss 0.0058 	 LR 0.0008 	 Train images 1562 	 Round  54
Device  7 	 Train loss 0.0066 	 LR 0.0008 	 Train images 1562 	 Round  55
Device  7 	 Train loss 0.0055 	 LR 0.0008 	 Train images 1562 	 Round  56
Device  7 	 Train loss 0.0043 	 LR 0.0008 	 Train images 1562 	 Round  57
Device  7 	 Train loss 0.0049 	 LR 0.0008 	 Train images 1562 	 Round  58
Device  7 	 Train loss 0.0053 	 LR 0.0007 	 Train images 1562 	 Round  59
Device  7 	 Train loss 0.0044 	 LR 0.0007 	 Train images 1562 	 Round  60
Device  7 	 Train loss 0.0052 	 LR 0.0007 	 Train images 1562 	 Round  61
Device  7 	 Train loss 0.0044 	 LR 0.0007 	 Train images 1562 	 Round  62
Device  7 	 Train loss 0.0052 	 LR 0.0007 	 Train images 1562 	 Round  63
Device  7 	 Train loss 0.0058 	 LR 0.0007 	 Train images 1562 	 Round  65
Device  7 	 Train loss 0.0048 	 LR 0.0007 	 Train images 1562 	 Round  66
Device  7 	 Train loss 0.0040 	 LR 0.0007 	 Train images 1562 	 Round  67
Device  7 	 Train loss 0.0049 	 LR 0.0007 	 Train images 1562 	 Round  68
Device  7 	 Train loss 0.0038 	 LR 0.0007 	 Train images 1562 	 Round  69
Device  7 	 Train loss 0.0065 	 LR 0.0007 	 Train images 1562 	 Round  70
Device  7 	 Train loss 0.0059 	 LR 0.0007 	 Train images 1562 	 Round  71
Device  7 	 Train loss 0.0043 	 LR 0.0007 	 Train images 1562 	 Round  72
Device  7 	 Train loss 0.0044 	 LR 0.0006 	 Train images 1562 	 Round  73
Device  7 	 Train loss 0.0035 	 LR 0.0006 	 Train images 1562 	 Round  74
Device  7 	 Train loss 0.0045 	 LR 0.0006 	 Train images 1562 	 Round  75
Device  7 	 Train loss 0.0033 	 LR 0.0006 	 Train images 1562 	 Round  76
Device  7 	 Train loss 0.0047 	 LR 0.0006 	 Train images 1562 	 Round  77
Device  7 	 Train loss 0.0028 	 LR 0.0006 	 Train images 1562 	 Round  78
Device  7 	 Train loss 0.0032 	 LR 0.0006 	 Train images 1562 	 Round  79
Device  7 	 Train loss 0.0046 	 LR 0.0006 	 Train images 1562 	 Round  80
Device  7 	 Train loss 0.0034 	 LR 0.0006 	 Train images 1562 	 Round  82
Device  7 	 Train loss 0.0038 	 LR 0.0006 	 Train images 1562 	 Round  83
Device  7 	 Train loss 0.0028 	 LR 0.0006 	 Train images 1562 	 Round  84
Device  7 	 Train loss 0.0032 	 LR 0.0006 	 Train images 1562 	 Round  85
Device  7 	 Train loss 0.0037 	 LR 0.0006 	 Train images 1562 	 Round  86
Device  7 	 Train loss 0.0029 	 LR 0.0006 	 Train images 1562 	 Round  87
Device  7 	 Train loss 0.0032 	 LR 0.0006 	 Train images 1562 	 Round  88
Device  7 	 Train loss 0.0042 	 LR 0.0006 	 Train images 1562 	 Round  89
Device  7 	 Train loss 0.0044 	 LR 0.0005 	 Train images 1562 	 Round  90
Device  7 	 Train loss 0.0033 	 LR 0.0005 	 Train images 1562 	 Round  91
Device  7 	 Train loss 0.0032 	 LR 0.0005 	 Train images 1562 	 Round  93
Device  7 	 Train loss 0.0034 	 LR 0.0005 	 Train images 1562 	 Round  94
Device  7 	 Train loss 0.0031 	 LR 0.0005 	 Train images 1562 	 Round  95
Device  7 	 Train loss 0.0027 	 LR 0.0005 	 Train images 1562 	 Round  96
Device  7 	 Train loss 0.0043 	 LR 0.0005 	 Train images 1562 	 Round  97
Device  7 	 Train loss 0.0037 	 LR 0.0005 	 Train images 1562 	 Round  98
Device  7 	 Train loss 0.0032 	 LR 0.0005 	 Train images 1562 	 Round  99
Device  7 	 Train loss 0.0032 	 LR 0.0005 	 Train images 1562 	 Round 100
Device  7 	 Train loss 0.0026 	 LR 0.0005 	 Train images 1562 	 Round 101
Device  7 	 Train loss 0.0040 	 LR 0.0005 	 Train images 1562 	 Round 103
Device  7 	 Train loss 0.0028 	 LR 0.0005 	 Train images 1562 	 Round 104
Device  7 	 Train loss 0.0024 	 LR 0.0005 	 Train images 1562 	 Round 105
Device  7 	 Train loss 0.0036 	 LR 0.0005 	 Train images 1562 	 Round 106
Device  7 	 Train loss 0.0031 	 LR 0.0005 	 Train images 1562 	 Round 107
Device  7 	 Train loss 0.0036 	 LR 0.0005 	 Train images 1562 	 Round 108
Device  7 	 Train loss 0.0032 	 LR 0.0004 	 Train images 1562 	 Round 110
Device  7 	 Train loss 0.0030 	 LR 0.0004 	 Train images 1562 	 Round 111
Device  7 	 Train loss 0.0028 	 LR 0.0004 	 Train images 1562 	 Round 112
Device  7 	 Train loss 0.0032 	 LR 0.0004 	 Train images 1562 	 Round 113
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=8, DevNum=7, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  7 	 Train loss 2.3646 	 LR 0.0099 	 Train images 1562 	 Round   1
Device  7 	 Train loss 2.1203 	 LR 0.0098 	 Train images 1562 	 Round   2
Device  7 	 Train loss 1.8362 	 LR 0.0097 	 Train images 1562 	 Round   3
Device  7 	 Train loss 1.6983 	 LR 0.0096 	 Train images 1562 	 Round   4
Device  7 	 Train loss 1.5688 	 LR 0.0095 	 Train images 1562 	 Round   5
Device  7 	 Train loss 1.4108 	 LR 0.0094 	 Train images 1562 	 Round   6
Device  7 	 Train loss 1.2824 	 LR 0.0093 	 Train images 1562 	 Round   7
Device  7 	 Train loss 1.2352 	 LR 0.0092 	 Train images 1562 	 Round   8
Device  7 	 Train loss 0.9993 	 LR 0.0091 	 Train images 1562 	 Round   9
Device  7 	 Train loss 0.9130 	 LR 0.0090 	 Train images 1562 	 Round  10
Device  7 	 Train loss 0.7772 	 LR 0.0090 	 Train images 1562 	 Round  11
Device  7 	 Train loss 0.7585 	 LR 0.0089 	 Train images 1562 	 Round  12
Device  7 	 Train loss 0.6311 	 LR 0.0088 	 Train images 1562 	 Round  13
Device  7 	 Train loss 0.5314 	 LR 0.0086 	 Train images 1562 	 Round  15
Device  7 	 Train loss 0.3523 	 LR 0.0085 	 Train images 1562 	 Round  16
Device  7 	 Train loss 0.2501 	 LR 0.0084 	 Train images 1562 	 Round  17
Device  7 	 Train loss 0.2832 	 LR 0.0083 	 Train images 1562 	 Round  18
Device  7 	 Train loss 0.2298 	 LR 0.0082 	 Train images 1562 	 Round  20
Device  7 	 Train loss 0.2132 	 LR 0.0080 	 Train images 1562 	 Round  22
Device  7 	 Train loss 0.1211 	 LR 0.0078 	 Train images 1562 	 Round  25
Device  7 	 Train loss 0.0679 	 LR 0.0077 	 Train images 1562 	 Round  26
Device  7 	 Train loss 0.0413 	 LR 0.0076 	 Train images 1562 	 Round  27
Device  7 	 Train loss 0.0271 	 LR 0.0010 	 Train images 1562 	 Round  30
Device  7 	 Train loss 0.0118 	 LR 0.0010 	 Train images 1562 	 Round  31
Device  7 	 Train loss 0.0125 	 LR 0.0010 	 Train images 1562 	 Round  32
Device  7 	 Train loss 0.0130 	 LR 0.0010 	 Train images 1562 	 Round  33
Device  7 	 Train loss 0.0117 	 LR 0.0010 	 Train images 1562 	 Round  34
Device  7 	 Train loss 0.0122 	 LR 0.0010 	 Train images 1562 	 Round  35
Device  7 	 Train loss 0.0107 	 LR 0.0009 	 Train images 1562 	 Round  36
Device  7 	 Train loss 0.0098 	 LR 0.0009 	 Train images 1562 	 Round  39
Device  7 	 Train loss 0.0071 	 LR 0.0009 	 Train images 1562 	 Round  40
Device  7 	 Train loss 0.0092 	 LR 0.0009 	 Train images 1562 	 Round  41
Device  7 	 Train loss 0.0071 	 LR 0.0009 	 Train images 1562 	 Round  42
Device  7 	 Train loss 0.0071 	 LR 0.0009 	 Train images 1562 	 Round  43
Device  7 	 Train loss 0.0084 	 LR 0.0009 	 Train images 1562 	 Round  44
Device  7 	 Train loss 0.0088 	 LR 0.0009 	 Train images 1562 	 Round  45
Device  7 	 Train loss 0.0072 	 LR 0.0009 	 Train images 1562 	 Round  46
Device  7 	 Train loss 0.0064 	 LR 0.0008 	 Train images 1562 	 Round  48
Device  7 	 Train loss 0.0072 	 LR 0.0008 	 Train images 1562 	 Round  49
Device  7 	 Train loss 0.0060 	 LR 0.0008 	 Train images 1562 	 Round  50
Device  7 	 Train loss 0.0078 	 LR 0.0008 	 Train images 1562 	 Round  51
Device  7 	 Train loss 0.0060 	 LR 0.0008 	 Train images 1562 	 Round  53
Device  7 	 Train loss 0.0051 	 LR 0.0008 	 Train images 1562 	 Round  54
Device  7 	 Train loss 0.0056 	 LR 0.0008 	 Train images 1562 	 Round  55
Device  7 	 Train loss 0.0067 	 LR 0.0008 	 Train images 1562 	 Round  56
Device  7 	 Train loss 0.0064 	 LR 0.0008 	 Train images 1562 	 Round  57
Device  7 	 Train loss 0.0064 	 LR 0.0008 	 Train images 1562 	 Round  58
Device  7 	 Train loss 0.0067 	 LR 0.0007 	 Train images 1562 	 Round  59
Device  7 	 Train loss 0.0048 	 LR 0.0007 	 Train images 1562 	 Round  60
Device  7 	 Train loss 0.0057 	 LR 0.0007 	 Train images 1562 	 Round  61
Device  7 	 Train loss 0.0063 	 LR 0.0007 	 Train images 1562 	 Round  62
Device  7 	 Train loss 0.0058 	 LR 0.0007 	 Train images 1562 	 Round  65
Device  7 	 Train loss 0.0043 	 LR 0.0007 	 Train images 1562 	 Round  66
