Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  2 	 Train loss 0.6987 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  2 	 Train loss 0.5017 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  2 	 Train loss 1.2002 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  2 	 Train loss 0.6369 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  2 	 Train loss 0.5173 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  2 	 Train loss 0.5472 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  2 	 Train loss 0.5315 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  2 	 Train loss 0.6486 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  2 	 Train loss 0.5755 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  2 	 Train loss 0.3320 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  2 	 Train loss 0.4757 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  2 	 Train loss 0.3839 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  2 	 Train loss 0.3854 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  2 	 Train loss 0.3596 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  2 	 Train loss 0.3872 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  2 	 Train loss 0.3600 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  2 	 Train loss 0.3764 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  2 	 Train loss 0.3812 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  2 	 Train loss 0.3313 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  2 	 Train loss 0.3210 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  2 	 Train loss 0.3201 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  2 	 Train loss 0.3171 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  2 	 Train loss 0.2862 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  2 	 Train loss 0.3148 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  2 	 Train loss 0.2888 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  2 	 Train loss 0.2765 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  2 	 Train loss 0.2653 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  2 	 Train loss 0.2819 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  2 	 Train loss 0.2691 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  2 	 Train loss 0.3710 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  2 	 Train loss 0.3207 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  2 	 Train loss 0.3141 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  2 	 Train loss 0.3087 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  2 	 Train loss 0.3084 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  2 	 Train loss 0.3033 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  2 	 Train loss 0.3000 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  2 	 Train loss 0.2963 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  2 	 Train loss 0.2892 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  2 	 Train loss 0.2868 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  2 	 Train loss 0.2856 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  2 	 Train loss 0.2858 	 LR 0.0009 	 Train images 4000 	 Round  41
