Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=9, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  9 	 Train loss 4.7713 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  9 	 Train loss 4.5545 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  9 	 Train loss 4.2880 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  9 	 Train loss 4.0123 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  9 	 Train loss 3.7897 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  9 	 Train loss 3.5720 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  9 	 Train loss 3.4426 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  9 	 Train loss 3.2385 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  9 	 Train loss 3.0460 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  9 	 Train loss 2.7755 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  9 	 Train loss 2.6491 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  9 	 Train loss 2.5262 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  9 	 Train loss 2.2337 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  9 	 Train loss 2.1497 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  9 	 Train loss 1.9023 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  9 	 Train loss 1.7739 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  9 	 Train loss 1.5696 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  9 	 Train loss 1.4412 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  9 	 Train loss 1.1571 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  9 	 Train loss 1.0193 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  9 	 Train loss 0.9030 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  9 	 Train loss 0.8115 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  9 	 Train loss 0.6404 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  9 	 Train loss 0.6023 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  9 	 Train loss 0.5005 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  9 	 Train loss 0.4531 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  9 	 Train loss 0.3475 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  9 	 Train loss 0.2773 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  9 	 Train loss 0.1957 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  9 	 Train loss 0.1287 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  9 	 Train loss 0.1079 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  9 	 Train loss 0.1048 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  9 	 Train loss 0.0906 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  9 	 Train loss 0.0966 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  9 	 Train loss 0.0896 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  9 	 Train loss 0.0869 	 LR 0.0009 	 Train images 1250 	 Round  36
Device  9 	 Train loss 0.0796 	 LR 0.0009 	 Train images 1250 	 Round  37
Device  9 	 Train loss 0.0807 	 LR 0.0009 	 Train images 1250 	 Round  38
Device  9 	 Train loss 0.0796 	 LR 0.0009 	 Train images 1250 	 Round  39
Device  9 	 Train loss 0.0747 	 LR 0.0009 	 Train images 1250 	 Round  40
Device  9 	 Train loss 0.0709 	 LR 0.0009 	 Train images 1250 	 Round  41
Device  9 	 Train loss 0.0814 	 LR 0.0009 	 Train images 1250 	 Round  42
Device  9 	 Train loss 0.0674 	 LR 0.0009 	 Train images 1250 	 Round  43
Device  9 	 Train loss 0.0734 	 LR 0.0009 	 Train images 1250 	 Round  44
Device  9 	 Train loss 0.0715 	 LR 0.0009 	 Train images 1250 	 Round  45
Device  9 	 Train loss 0.0687 	 LR 0.0009 	 Train images 1250 	 Round  46
Device  9 	 Train loss 0.0599 	 LR 0.0008 	 Train images 1250 	 Round  47
Device  9 	 Train loss 0.0662 	 LR 0.0008 	 Train images 1250 	 Round  48
Device  9 	 Train loss 0.0737 	 LR 0.0008 	 Train images 1250 	 Round  49
Device  9 	 Train loss 0.0592 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense dp on Dataset CIFAR100.
Finished computations with time: 0:11:33.552897

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=9, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  9 	 Train loss 4.4662 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  9 	 Train loss 4.0061 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  9 	 Train loss 3.6323 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  9 	 Train loss 3.2045 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  9 	 Train loss 2.5481 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  9 	 Train loss 1.8728 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  9 	 Train loss 1.4628 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  9 	 Train loss 1.1762 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  9 	 Train loss 0.9678 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  9 	 Train loss 0.8078 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  9 	 Train loss 0.7003 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  9 	 Train loss 0.5554 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  9 	 Train loss 0.5285 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  9 	 Train loss 0.3685 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  9 	 Train loss 0.2244 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  9 	 Train loss 0.1759 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  9 	 Train loss 0.0728 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  9 	 Train loss 0.0265 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  9 	 Train loss 0.0144 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  9 	 Train loss 0.0129 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  9 	 Train loss 0.0086 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  9 	 Train loss 0.0073 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  9 	 Train loss 0.0054 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  9 	 Train loss 0.0048 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  9 	 Train loss 0.0042 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  9 	 Train loss 0.0046 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  9 	 Train loss 0.0041 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  9 	 Train loss 0.0037 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  9 	 Train loss 0.0037 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  9 	 Train loss 0.0062 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  9 	 Train loss 0.0061 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  9 	 Train loss 0.0059 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  9 	 Train loss 0.0055 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  9 	 Train loss 0.0055 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  9 	 Train loss 0.0055 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  9 	 Train loss 0.0053 	 LR 0.0009 	 Train images 1250 	 Round  36
Device  9 	 Train loss 0.0054 	 LR 0.0009 	 Train images 1250 	 Round  37
Device  9 	 Train loss 0.0054 	 LR 0.0009 	 Train images 1250 	 Round  38
Device  9 	 Train loss 0.0052 	 LR 0.0009 	 Train images 1250 	 Round  39
Device  9 	 Train loss 0.0052 	 LR 0.0009 	 Train images 1250 	 Round  40
Device  9 	 Train loss 0.0058 	 LR 0.0009 	 Train images 1250 	 Round  41
Device  9 	 Train loss 0.0052 	 LR 0.0009 	 Train images 1250 	 Round  42
Device  9 	 Train loss 0.0052 	 LR 0.0009 	 Train images 1250 	 Round  43
Device  9 	 Train loss 0.0055 	 LR 0.0009 	 Train images 1250 	 Round  44
Device  9 	 Train loss 0.0051 	 LR 0.0009 	 Train images 1250 	 Round  45
Device  9 	 Train loss 0.0048 	 LR 0.0009 	 Train images 1250 	 Round  46
Device  9 	 Train loss 0.0050 	 LR 0.0008 	 Train images 1250 	 Round  47
Device  9 	 Train loss 0.0051 	 LR 0.0008 	 Train images 1250 	 Round  48
Device  9 	 Train loss 0.0050 	 LR 0.0008 	 Train images 1250 	 Round  49
Device  9 	 Train loss 0.0052 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense dp on Dataset CIFAR100.
Finished computations with time: 0:55:36.043632

