Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  1 	 Train loss 4.7605 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  1 	 Train loss 4.5341 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  1 	 Train loss 4.2603 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  1 	 Train loss 4.0131 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  1 	 Train loss 3.7675 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  1 	 Train loss 3.5959 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  1 	 Train loss 3.3696 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  1 	 Train loss 3.1838 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  1 	 Train loss 3.0381 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  1 	 Train loss 2.7890 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  1 	 Train loss 2.5604 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  1 	 Train loss 2.4560 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  1 	 Train loss 2.2717 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  1 	 Train loss 2.0527 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  1 	 Train loss 1.9342 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  1 	 Train loss 1.7469 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  1 	 Train loss 1.5435 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  1 	 Train loss 1.5050 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  1 	 Train loss 1.2500 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  1 	 Train loss 1.1473 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  1 	 Train loss 0.9601 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  1 	 Train loss 0.8193 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  1 	 Train loss 0.6241 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  1 	 Train loss 0.6168 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  1 	 Train loss 0.5141 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  1 	 Train loss 0.4532 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  1 	 Train loss 0.3190 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  1 	 Train loss 0.2122 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  1 	 Train loss 0.1884 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  1 	 Train loss 0.1337 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  1 	 Train loss 0.1107 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  1 	 Train loss 0.0934 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  1 	 Train loss 0.0962 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  1 	 Train loss 0.0948 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  1 	 Train loss 0.0852 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  1 	 Train loss 0.0911 	 LR 0.0009 	 Train images 1250 	 Round  36
Device  1 	 Train loss 0.0837 	 LR 0.0009 	 Train images 1250 	 Round  37
Device  1 	 Train loss 0.0818 	 LR 0.0009 	 Train images 1250 	 Round  38
Device  1 	 Train loss 0.0754 	 LR 0.0009 	 Train images 1250 	 Round  39
Device  1 	 Train loss 0.0892 	 LR 0.0009 	 Train images 1250 	 Round  40
Device  1 	 Train loss 0.0767 	 LR 0.0009 	 Train images 1250 	 Round  41
Device  1 	 Train loss 0.0783 	 LR 0.0009 	 Train images 1250 	 Round  42
Device  1 	 Train loss 0.0709 	 LR 0.0009 	 Train images 1250 	 Round  43
Device  1 	 Train loss 0.0686 	 LR 0.0009 	 Train images 1250 	 Round  44
Device  1 	 Train loss 0.0691 	 LR 0.0009 	 Train images 1250 	 Round  45
Device  1 	 Train loss 0.0660 	 LR 0.0009 	 Train images 1250 	 Round  46
Device  1 	 Train loss 0.0602 	 LR 0.0008 	 Train images 1250 	 Round  47
Device  1 	 Train loss 0.0720 	 LR 0.0008 	 Train images 1250 	 Round  48
Device  1 	 Train loss 0.0621 	 LR 0.0008 	 Train images 1250 	 Round  49
Device  1 	 Train loss 0.0657 	 LR 0.0008 	 Train images 1250 	 Round  50
Defense dp on Dataset CIFAR100.
Finished computations with time: 0:12:13.528399

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  1 	 Train loss 4.2311 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  1 	 Train loss 3.9478 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  1 	 Train loss 3.5997 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  1 	 Train loss 3.1571 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  1 	 Train loss 2.5068 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  1 	 Train loss 1.8447 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  1 	 Train loss 1.5152 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  1 	 Train loss 1.2145 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  1 	 Train loss 0.9275 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  1 	 Train loss 0.8488 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  1 	 Train loss 0.7145 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  1 	 Train loss 0.5943 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  1 	 Train loss 0.4803 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  1 	 Train loss 0.3551 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  1 	 Train loss 0.2461 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  1 	 Train loss 0.2250 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  1 	 Train loss 0.1230 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  1 	 Train loss 0.0538 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  1 	 Train loss 0.0177 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  1 	 Train loss 0.0161 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  1 	 Train loss 0.0065 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  1 	 Train loss 0.0078 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  1 	 Train loss 0.0045 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  1 	 Train loss 0.0043 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  1 	 Train loss 0.0043 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  1 	 Train loss 0.0049 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  1 	 Train loss 0.0041 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  1 	 Train loss 0.0038 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  1 	 Train loss 0.0033 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  1 	 Train loss 0.0060 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  1 	 Train loss 0.0058 	 LR 0.0010 	 Train images 1250 	 Round  31
