Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dp', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.001, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=8, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  8 	 Train loss 2.3398 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  8 	 Train loss 2.0784 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  8 	 Train loss 1.8664 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  8 	 Train loss 1.7506 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  8 	 Train loss 1.6167 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  8 	 Train loss 1.5761 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  8 	 Train loss 1.3406 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  8 	 Train loss 1.3007 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  8 	 Train loss 1.1613 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  8 	 Train loss 1.0511 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  8 	 Train loss 0.9823 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  8 	 Train loss 0.8853 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  8 	 Train loss 0.9759 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  8 	 Train loss 0.8626 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  8 	 Train loss 0.7061 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  8 	 Train loss 0.6770 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  8 	 Train loss 0.5786 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  8 	 Train loss 0.5189 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  8 	 Train loss 0.4368 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  8 	 Train loss 0.4682 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  8 	 Train loss 0.5057 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  8 	 Train loss 0.4678 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  8 	 Train loss 0.3931 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  8 	 Train loss 0.2915 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  8 	 Train loss 0.3391 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  8 	 Train loss 0.2124 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  8 	 Train loss 0.2653 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  8 	 Train loss 0.2536 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  8 	 Train loss 0.1607 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  8 	 Train loss 0.0412 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  8 	 Train loss 0.0306 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  8 	 Train loss 0.0253 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  8 	 Train loss 0.0233 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  8 	 Train loss 0.0269 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  8 	 Train loss 0.0174 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  8 	 Train loss 0.0217 	 LR 0.0009 	 Train images 1250 	 Round  36
Device  8 	 Train loss 0.0168 	 LR 0.0009 	 Train images 1250 	 Round  37
Device  8 	 Train loss 0.0177 	 LR 0.0009 	 Train images 1250 	 Round  38
Device  8 	 Train loss 0.0178 	 LR 0.0009 	 Train images 1250 	 Round  39
Device  8 	 Train loss 0.0162 	 LR 0.0009 	 Train images 1250 	 Round  40
Device  8 	 Train loss 0.0197 	 LR 0.0009 	 Train images 1250 	 Round  41
