Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=6, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  6 	 Train loss 0.7742 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  6 	 Train loss 0.5350 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  6 	 Train loss 0.5033 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  6 	 Train loss 0.4962 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  6 	 Train loss 0.4997 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  6 	 Train loss 0.4639 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  6 	 Train loss 0.6560 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  6 	 Train loss 0.4582 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  6 	 Train loss 0.5941 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  6 	 Train loss 0.4364 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  6 	 Train loss 0.5720 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  6 	 Train loss 0.4231 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  6 	 Train loss 0.5729 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  6 	 Train loss 0.4194 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  6 	 Train loss 0.5389 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  6 	 Train loss 0.4099 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  6 	 Train loss 0.5187 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  6 	 Train loss 0.4033 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  6 	 Train loss 0.5099 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  6 	 Train loss 0.4015 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  6 	 Train loss 0.5234 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  6 	 Train loss 0.4119 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  6 	 Train loss 0.4768 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  6 	 Train loss 0.4037 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  6 	 Train loss 0.4610 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  6 	 Train loss 0.3972 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  6 	 Train loss 0.4496 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  6 	 Train loss 0.4006 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  6 	 Train loss 0.4603 	 LR 0.0075 	 Train images 4000 	 Round  29
