Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  1 	 Train loss 1.1622 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  1 	 Train loss 0.8918 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  1 	 Train loss 0.7114 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  1 	 Train loss 0.7971 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  1 	 Train loss 0.6346 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  1 	 Train loss 0.7241 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  1 	 Train loss 0.6165 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  1 	 Train loss 0.7984 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  1 	 Train loss 0.6237 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  1 	 Train loss 0.7091 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  1 	 Train loss 0.5777 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  1 	 Train loss 0.6905 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  1 	 Train loss 0.5568 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  1 	 Train loss 0.6606 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  1 	 Train loss 0.5523 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  1 	 Train loss 0.6368 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  1 	 Train loss 0.5575 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  1 	 Train loss 0.5994 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  1 	 Train loss 0.5192 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  1 	 Train loss 0.5887 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  1 	 Train loss 0.4932 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  1 	 Train loss 0.5836 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  1 	 Train loss 0.5277 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  1 	 Train loss 0.5737 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  1 	 Train loss 0.4957 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  1 	 Train loss 0.5286 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  1 	 Train loss 0.4801 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  1 	 Train loss 0.5192 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  1 	 Train loss 0.4605 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  1 	 Train loss 0.6806 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  1 	 Train loss 0.5624 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  1 	 Train loss 0.5526 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  1 	 Train loss 0.5471 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  1 	 Train loss 0.5470 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  1 	 Train loss 0.5429 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  1 	 Train loss 0.5422 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  1 	 Train loss 0.5363 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  1 	 Train loss 0.5323 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  1 	 Train loss 0.5269 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  1 	 Train loss 0.5278 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  1 	 Train loss 0.5260 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  1 	 Train loss 0.5141 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  1 	 Train loss 0.5172 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  1 	 Train loss 0.5198 	 LR 0.0009 	 Train images 4000 	 Round  44
Device  1 	 Train loss 0.5090 	 LR 0.0009 	 Train images 4000 	 Round  45
Device  1 	 Train loss 0.5105 	 LR 0.0009 	 Train images 4000 	 Round  46
Device  1 	 Train loss 0.5054 	 LR 0.0008 	 Train images 4000 	 Round  47
Device  1 	 Train loss 0.5014 	 LR 0.0008 	 Train images 4000 	 Round  48
Device  1 	 Train loss 0.4995 	 LR 0.0008 	 Train images 4000 	 Round  49
Device  1 	 Train loss 0.4976 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense dcs on Dataset CIFAR10.
Finished computations with time: 2:38:21.963295

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  1 	 Train loss 0.4879 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  1 	 Train loss 1.6418 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  1 	 Train loss 0.7025 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  1 	 Train loss 0.7497 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  1 	 Train loss 0.5012 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  1 	 Train loss 0.4438 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  1 	 Train loss 0.3898 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  1 	 Train loss 0.3458 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  1 	 Train loss 0.3304 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  1 	 Train loss 0.4236 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  1 	 Train loss 0.3391 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  1 	 Train loss 0.3564 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  1 	 Train loss 0.3086 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  1 	 Train loss 0.2976 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  1 	 Train loss 0.2652 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  1 	 Train loss 0.3239 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  1 	 Train loss 0.5899 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  1 	 Train loss 0.2958 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  1 	 Train loss 0.3577 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  1 	 Train loss 0.4479 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  1 	 Train loss 0.2499 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  1 	 Train loss 0.3067 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  1 	 Train loss 0.3584 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  1 	 Train loss 0.2379 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  1 	 Train loss 0.6254 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  1 	 Train loss 0.4140 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  1 	 Train loss 0.3353 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  1 	 Train loss 0.3007 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  1 	 Train loss 0.2702 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  1 	 Train loss 0.2589 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  1 	 Train loss 0.2490 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  1 	 Train loss 0.2440 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  1 	 Train loss 0.2461 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  1 	 Train loss 0.2253 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  1 	 Train loss 0.2198 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  1 	 Train loss 0.2137 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  1 	 Train loss 0.2136 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  1 	 Train loss 0.2027 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  1 	 Train loss 0.2065 	 LR 0.0009 	 Train images 4000 	 Round  44
