Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=7, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  7 	 Train loss 0.8679 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  7 	 Train loss 0.7882 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  7 	 Train loss 0.7880 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  7 	 Train loss 0.6514 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  7 	 Train loss 0.6830 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  7 	 Train loss 0.6654 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  7 	 Train loss 0.7677 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  7 	 Train loss 0.6970 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  7 	 Train loss 0.7710 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  7 	 Train loss 0.6990 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  7 	 Train loss 0.6691 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  7 	 Train loss 0.6457 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  7 	 Train loss 0.7150 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  7 	 Train loss 0.6381 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  7 	 Train loss 0.6733 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  7 	 Train loss 0.6341 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  7 	 Train loss 0.6374 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  7 	 Train loss 0.6212 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  7 	 Train loss 0.6341 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  7 	 Train loss 0.6161 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  7 	 Train loss 0.6338 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  7 	 Train loss 0.6309 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  7 	 Train loss 0.6173 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  7 	 Train loss 0.5986 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  7 	 Train loss 0.6137 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  7 	 Train loss 0.6153 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  7 	 Train loss 0.6153 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  7 	 Train loss 0.5777 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  7 	 Train loss 0.5955 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  7 	 Train loss 0.7345 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  7 	 Train loss 0.7184 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  7 	 Train loss 0.7165 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  7 	 Train loss 0.7079 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  7 	 Train loss 0.6982 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  7 	 Train loss 0.6969 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  7 	 Train loss 0.6884 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  7 	 Train loss 0.6945 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  7 	 Train loss 0.6870 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  7 	 Train loss 0.6855 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  7 	 Train loss 0.6792 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  7 	 Train loss 0.6763 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  7 	 Train loss 0.6779 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  7 	 Train loss 0.6731 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  7 	 Train loss 0.6611 	 LR 0.0009 	 Train images 4000 	 Round  44
Device  7 	 Train loss 0.6545 	 LR 0.0009 	 Train images 4000 	 Round  45
Device  7 	 Train loss 0.6580 	 LR 0.0009 	 Train images 4000 	 Round  46
Device  7 	 Train loss 0.6536 	 LR 0.0008 	 Train images 4000 	 Round  47
Device  7 	 Train loss 0.6559 	 LR 0.0008 	 Train images 4000 	 Round  48
Device  7 	 Train loss 0.6505 	 LR 0.0008 	 Train images 4000 	 Round  49
Device  7 	 Train loss 0.6480 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense dcs on Dataset CIFAR10.
Finished computations with time: 2:37:51.952017

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=7, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  7 	 Train loss 1.1601 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  7 	 Train loss 0.9884 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  7 	 Train loss 1.0213 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  7 	 Train loss 0.7524 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  7 	 Train loss 0.7619 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  7 	 Train loss 0.7077 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  7 	 Train loss 0.5578 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  7 	 Train loss 0.7689 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  7 	 Train loss 0.6296 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  7 	 Train loss 0.6192 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  7 	 Train loss 0.5361 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  7 	 Train loss 0.5059 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  7 	 Train loss 0.4195 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  7 	 Train loss 0.5326 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  7 	 Train loss 0.3926 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  7 	 Train loss 0.6967 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  7 	 Train loss 0.3770 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  7 	 Train loss 0.5548 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  7 	 Train loss 0.3169 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  7 	 Train loss 0.5680 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  7 	 Train loss 0.3045 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  7 	 Train loss 0.6030 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  7 	 Train loss 0.3193 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  7 	 Train loss 0.4254 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  7 	 Train loss 0.2538 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  7 	 Train loss 0.3122 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  7 	 Train loss 0.2296 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  7 	 Train loss 0.4330 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  7 	 Train loss 0.2644 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  7 	 Train loss 0.2497 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  7 	 Train loss 0.2527 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  7 	 Train loss 0.2439 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  7 	 Train loss 0.2492 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  7 	 Train loss 0.2000 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  7 	 Train loss 0.2339 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  7 	 Train loss 0.1863 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  7 	 Train loss 0.1768 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  7 	 Train loss 0.1724 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  7 	 Train loss 0.1616 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  7 	 Train loss 0.1594 	 LR 0.0009 	 Train images 4000 	 Round  44
Device  7 	 Train loss 0.1498 	 LR 0.0009 	 Train images 4000 	 Round  45
Device  7 	 Train loss 0.1481 	 LR 0.0009 	 Train images 4000 	 Round  46
Device  7 	 Train loss 0.1447 	 LR 0.0008 	 Train images 4000 	 Round  47
Device  7 	 Train loss 0.1477 	 LR 0.0008 	 Train images 4000 	 Round  48
Device  7 	 Train loss 0.1428 	 LR 0.0008 	 Train images 4000 	 Round  49
Device  7 	 Train loss 0.1326 	 LR 0.0008 	 Train images 4000 	 Round  50
Device  7 	 Train loss 0.1262 	 LR 0.0008 	 Train images 4000 	 Round  51
Device  7 	 Train loss 0.1419 	 LR 0.0008 	 Train images 4000 	 Round  52
Device  7 	 Train loss 0.1211 	 LR 0.0008 	 Train images 4000 	 Round  53
