Namespace(seed=40, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  2 	 Train loss 0.6376 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  2 	 Train loss 0.4880 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  2 	 Train loss 0.6176 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  2 	 Train loss 0.4265 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  2 	 Train loss 0.4859 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  2 	 Train loss 0.3926 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  2 	 Train loss 0.6452 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  2 	 Train loss 0.3977 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  2 	 Train loss 0.5958 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  2 	 Train loss 0.4026 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  2 	 Train loss 0.5519 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  2 	 Train loss 0.4063 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  2 	 Train loss 0.5485 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  2 	 Train loss 0.4055 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  2 	 Train loss 0.5243 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  2 	 Train loss 0.4171 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  2 	 Train loss 0.5101 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  2 	 Train loss 0.3969 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  2 	 Train loss 0.4881 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  2 	 Train loss 0.3925 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  2 	 Train loss 0.5069 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  2 	 Train loss 0.3904 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  2 	 Train loss 0.4749 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  2 	 Train loss 0.3826 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  2 	 Train loss 0.4566 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  2 	 Train loss 0.3881 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  2 	 Train loss 0.4424 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  2 	 Train loss 0.3741 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  2 	 Train loss 0.4307 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  2 	 Train loss 0.5115 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  2 	 Train loss 0.5509 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  2 	 Train loss 0.5476 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  2 	 Train loss 0.5393 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  2 	 Train loss 0.5340 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  2 	 Train loss 0.5235 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  2 	 Train loss 0.5222 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  2 	 Train loss 0.5146 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  2 	 Train loss 0.5046 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  2 	 Train loss 0.4980 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  2 	 Train loss 0.4963 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  2 	 Train loss 0.4870 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  2 	 Train loss 0.4899 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  2 	 Train loss 0.4811 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  2 	 Train loss 0.4779 	 LR 0.0009 	 Train images 4000 	 Round  44
Device  2 	 Train loss 0.4717 	 LR 0.0009 	 Train images 4000 	 Round  45
Device  2 	 Train loss 0.4690 	 LR 0.0009 	 Train images 4000 	 Round  46
Device  2 	 Train loss 0.4677 	 LR 0.0008 	 Train images 4000 	 Round  47
Device  2 	 Train loss 0.4612 	 LR 0.0008 	 Train images 4000 	 Round  48
Device  2 	 Train loss 0.4624 	 LR 0.0008 	 Train images 4000 	 Round  49
Device  2 	 Train loss 0.4563 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense dcs on Dataset CIFAR10.
Finished computations with time: 2:38:16.992975

