Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  2 	 Train loss 4.7942 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  2 	 Train loss 4.3562 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  2 	 Train loss 4.0916 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  2 	 Train loss 3.8898 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  2 	 Train loss 3.7403 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  2 	 Train loss 3.6304 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  2 	 Train loss 3.4606 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  2 	 Train loss 3.2892 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  2 	 Train loss 3.1986 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  2 	 Train loss 3.1049 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  2 	 Train loss 2.9856 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  2 	 Train loss 2.8385 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  2 	 Train loss 2.7860 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  2 	 Train loss 2.6429 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  2 	 Train loss 2.4937 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  2 	 Train loss 2.4879 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  2 	 Train loss 2.3937 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  2 	 Train loss 2.2260 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  2 	 Train loss 2.1575 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  2 	 Train loss 2.1060 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  2 	 Train loss 1.9746 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  2 	 Train loss 1.9016 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  2 	 Train loss 1.8673 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  2 	 Train loss 1.8342 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  2 	 Train loss 1.7087 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  2 	 Train loss 1.6331 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  2 	 Train loss 1.5117 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  2 	 Train loss 1.4372 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  2 	 Train loss 1.3263 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  2 	 Train loss 1.1332 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense dcs on Dataset CIFAR100.
Finished computations with time: 6:40:42.067919

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  2 	 Train loss 4.9117 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  2 	 Train loss 4.8109 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  2 	 Train loss 4.6130 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  2 	 Train loss 4.3821 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  2 	 Train loss 4.1864 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  2 	 Train loss 3.9932 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  2 	 Train loss 3.8819 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  2 	 Train loss 3.8419 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  2 	 Train loss 3.6621 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  2 	 Train loss 3.5634 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  2 	 Train loss 3.4268 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  2 	 Train loss 3.3009 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  2 	 Train loss 3.1818 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  2 	 Train loss 3.1120 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  2 	 Train loss 2.9178 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  2 	 Train loss 2.9013 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  2 	 Train loss 2.7464 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  2 	 Train loss 2.6673 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  2 	 Train loss 2.5468 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  2 	 Train loss 2.3367 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  2 	 Train loss 2.2890 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  2 	 Train loss 2.1767 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  2 	 Train loss 1.9201 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  2 	 Train loss 1.7909 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  2 	 Train loss 1.7067 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  2 	 Train loss 1.6041 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  2 	 Train loss 1.5180 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  2 	 Train loss 1.3618 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  2 	 Train loss 1.2463 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  2 	 Train loss 0.7046 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  2 	 Train loss 0.5513 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  2 	 Train loss 0.4498 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  2 	 Train loss 0.4575 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  2 	 Train loss 0.4014 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  2 	 Train loss 0.3525 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  2 	 Train loss 0.3367 	 LR 0.0009 	 Train images 1250 	 Round  36
