Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=4, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
<class 'torchvision.datasets.cifar.CIFAR10'>
Device  4 	 Train loss 1.1732 	 LR 0.0099 	 Train images 4000 	 Round   1
Device  4 	 Train loss 0.9675 	 LR 0.0098 	 Train images 4000 	 Round   2
Device  4 	 Train loss 0.8496 	 LR 0.0097 	 Train images 4000 	 Round   3
Device  4 	 Train loss 1.3581 	 LR 0.0096 	 Train images 4000 	 Round   4
Device  4 	 Train loss 0.7412 	 LR 0.0095 	 Train images 4000 	 Round   5
Device  4 	 Train loss 0.8881 	 LR 0.0094 	 Train images 4000 	 Round   6
Device  4 	 Train loss 0.7034 	 LR 0.0093 	 Train images 4000 	 Round   7
Device  4 	 Train loss 0.7115 	 LR 0.0092 	 Train images 4000 	 Round   8
Device  4 	 Train loss 0.6513 	 LR 0.0091 	 Train images 4000 	 Round   9
Device  4 	 Train loss 0.7004 	 LR 0.0090 	 Train images 4000 	 Round  10
Device  4 	 Train loss 0.6205 	 LR 0.0090 	 Train images 4000 	 Round  11
Device  4 	 Train loss 0.7255 	 LR 0.0089 	 Train images 4000 	 Round  12
Device  4 	 Train loss 0.6122 	 LR 0.0088 	 Train images 4000 	 Round  13
Device  4 	 Train loss 0.6976 	 LR 0.0087 	 Train images 4000 	 Round  14
Device  4 	 Train loss 0.6250 	 LR 0.0086 	 Train images 4000 	 Round  15
Device  4 	 Train loss 0.6792 	 LR 0.0085 	 Train images 4000 	 Round  16
Device  4 	 Train loss 0.6089 	 LR 0.0084 	 Train images 4000 	 Round  17
Device  4 	 Train loss 0.6729 	 LR 0.0083 	 Train images 4000 	 Round  18
Device  4 	 Train loss 0.5975 	 LR 0.0083 	 Train images 4000 	 Round  19
Device  4 	 Train loss 0.6574 	 LR 0.0082 	 Train images 4000 	 Round  20
Device  4 	 Train loss 0.6153 	 LR 0.0081 	 Train images 4000 	 Round  21
Device  4 	 Train loss 0.6732 	 LR 0.0080 	 Train images 4000 	 Round  22
Device  4 	 Train loss 0.5860 	 LR 0.0079 	 Train images 4000 	 Round  23
Device  4 	 Train loss 0.6650 	 LR 0.0079 	 Train images 4000 	 Round  24
Device  4 	 Train loss 0.5916 	 LR 0.0078 	 Train images 4000 	 Round  25
Device  4 	 Train loss 0.6399 	 LR 0.0077 	 Train images 4000 	 Round  26
Device  4 	 Train loss 0.5755 	 LR 0.0076 	 Train images 4000 	 Round  27
Device  4 	 Train loss 0.6283 	 LR 0.0075 	 Train images 4000 	 Round  28
Device  4 	 Train loss 0.5699 	 LR 0.0075 	 Train images 4000 	 Round  29
Device  4 	 Train loss 0.8318 	 LR 0.0010 	 Train images 4000 	 Round  30
Device  4 	 Train loss 0.6964 	 LR 0.0010 	 Train images 4000 	 Round  31
Device  4 	 Train loss 0.6887 	 LR 0.0010 	 Train images 4000 	 Round  32
Device  4 	 Train loss 0.6804 	 LR 0.0010 	 Train images 4000 	 Round  33
Device  4 	 Train loss 0.6795 	 LR 0.0010 	 Train images 4000 	 Round  34
Device  4 	 Train loss 0.6729 	 LR 0.0010 	 Train images 4000 	 Round  35
Device  4 	 Train loss 0.6703 	 LR 0.0009 	 Train images 4000 	 Round  36
Device  4 	 Train loss 0.6653 	 LR 0.0009 	 Train images 4000 	 Round  37
Device  4 	 Train loss 0.6633 	 LR 0.0009 	 Train images 4000 	 Round  38
Device  4 	 Train loss 0.6621 	 LR 0.0009 	 Train images 4000 	 Round  39
Device  4 	 Train loss 0.6626 	 LR 0.0009 	 Train images 4000 	 Round  40
Device  4 	 Train loss 0.6556 	 LR 0.0009 	 Train images 4000 	 Round  41
Device  4 	 Train loss 0.6550 	 LR 0.0009 	 Train images 4000 	 Round  42
Device  4 	 Train loss 0.6532 	 LR 0.0009 	 Train images 4000 	 Round  43
Device  4 	 Train loss 0.6499 	 LR 0.0009 	 Train images 4000 	 Round  44
Device  4 	 Train loss 0.6560 	 LR 0.0009 	 Train images 4000 	 Round  45
Device  4 	 Train loss 0.6579 	 LR 0.0009 	 Train images 4000 	 Round  46
Device  4 	 Train loss 0.6490 	 LR 0.0008 	 Train images 4000 	 Round  47
Device  4 	 Train loss 0.6596 	 LR 0.0008 	 Train images 4000 	 Round  48
Device  4 	 Train loss 0.6544 	 LR 0.0008 	 Train images 4000 	 Round  49
Device  4 	 Train loss 0.6542 	 LR 0.0008 	 Train images 4000 	 Round  50
Defense none on Dataset CIFAR10.
Finished computations with time: 0:08:24.358970

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='non-iid', TotalDevNum=10, DevNum=4, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
