Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='soteria', attack='gs', percent_num=20, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=9, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  9 	 Train loss 4.6762 	 LR 0.0099 	 Train images 200 	 Round   1
Device  9 	 Train loss 2.9508 	 LR 0.0098 	 Train images 200 	 Round   2
Device  9 	 Train loss 2.4303 	 LR 0.0097 	 Train images 200 	 Round   3
Device  9 	 Train loss 2.1441 	 LR 0.0096 	 Train images 200 	 Round   4
Device  9 	 Train loss 1.9233 	 LR 0.0095 	 Train images 200 	 Round   5
Device  9 	 Train loss 1.7474 	 LR 0.0094 	 Train images 200 	 Round   6
Device  9 	 Train loss 1.6350 	 LR 0.0093 	 Train images 200 	 Round   7
Device  9 	 Train loss 1.5158 	 LR 0.0092 	 Train images 200 	 Round   8
Device  9 	 Train loss 1.4270 	 LR 0.0091 	 Train images 200 	 Round   9
Device  9 	 Train loss 1.3358 	 LR 0.0090 	 Train images 200 	 Round  10
Device  9 	 Train loss 1.2486 	 LR 0.0090 	 Train images 200 	 Round  11
Device  9 	 Train loss 1.1830 	 LR 0.0089 	 Train images 200 	 Round  12
Device  9 	 Train loss 1.1160 	 LR 0.0088 	 Train images 200 	 Round  13
Device  9 	 Train loss 1.0299 	 LR 0.0087 	 Train images 200 	 Round  14
Device  9 	 Train loss 0.9787 	 LR 0.0086 	 Train images 200 	 Round  15
Device  9 	 Train loss 0.9534 	 LR 0.0085 	 Train images 200 	 Round  16
Device  9 	 Train loss 0.9182 	 LR 0.0084 	 Train images 200 	 Round  17
Device  9 	 Train loss 0.8635 	 LR 0.0083 	 Train images 200 	 Round  18
Device  9 	 Train loss 0.8377 	 LR 0.0083 	 Train images 200 	 Round  19
Device  9 	 Train loss 0.8105 	 LR 0.0082 	 Train images 200 	 Round  20
