Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='MNIST', num_workers=2, batch_size=64, num_sen=64, defense='soteria', attack='gs', percent_num=20, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=4, n_data=200, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  4 	 Train loss 4.9981 	 LR 0.0099 	 Train images 200 	 Round   1
Device  4 	 Train loss 3.4111 	 LR 0.0098 	 Train images 200 	 Round   2
Device  4 	 Train loss 2.5387 	 LR 0.0097 	 Train images 200 	 Round   3
Device  4 	 Train loss 2.2737 	 LR 0.0096 	 Train images 200 	 Round   4
Device  4 	 Train loss 1.9758 	 LR 0.0095 	 Train images 200 	 Round   5
Device  4 	 Train loss 1.7998 	 LR 0.0094 	 Train images 200 	 Round   6
Device  4 	 Train loss 1.6858 	 LR 0.0093 	 Train images 200 	 Round   7
Device  4 	 Train loss 1.5530 	 LR 0.0092 	 Train images 200 	 Round   8
Device  4 	 Train loss 1.4456 	 LR 0.0091 	 Train images 200 	 Round   9
Device  4 	 Train loss 1.3491 	 LR 0.0090 	 Train images 200 	 Round  10
Device  4 	 Train loss 1.2698 	 LR 0.0090 	 Train images 200 	 Round  11
Device  4 	 Train loss 1.1880 	 LR 0.0089 	 Train images 200 	 Round  12
Device  4 	 Train loss 1.1075 	 LR 0.0088 	 Train images 200 	 Round  13
Device  4 	 Train loss 1.0593 	 LR 0.0087 	 Train images 200 	 Round  14
Device  4 	 Train loss 1.0007 	 LR 0.0086 	 Train images 200 	 Round  15
Device  4 	 Train loss 0.9656 	 LR 0.0085 	 Train images 200 	 Round  16
Device  4 	 Train loss 0.9173 	 LR 0.0084 	 Train images 200 	 Round  17
Device  4 	 Train loss 0.8814 	 LR 0.0083 	 Train images 200 	 Round  18
Device  4 	 Train loss 0.8572 	 LR 0.0083 	 Train images 200 	 Round  19
Device  4 	 Train loss 0.8213 	 LR 0.0082 	 Train images 200 	 Round  20
Device  4 	 Train loss 0.7881 	 LR 0.0081 	 Train images 200 	 Round  21
Device  4 	 Train loss 0.7558 	 LR 0.0080 	 Train images 200 	 Round  22
Device  4 	 Train loss 0.7505 	 LR 0.0079 	 Train images 200 	 Round  23
Device  4 	 Train loss 0.7192 	 LR 0.0079 	 Train images 200 	 Round  24
Device  4 	 Train loss 0.7085 	 LR 0.0078 	 Train images 200 	 Round  25
Device  4 	 Train loss 0.6802 	 LR 0.0077 	 Train images 200 	 Round  26
Device  4 	 Train loss 0.6650 	 LR 0.0076 	 Train images 200 	 Round  27
Device  4 	 Train loss 0.6565 	 LR 0.0075 	 Train images 200 	 Round  28
Device  4 	 Train loss 0.6221 	 LR 0.0075 	 Train images 200 	 Round  29
Device  4 	 Train loss 0.6082 	 LR 0.0074 	 Train images 200 	 Round  30
Device  4 	 Train loss 0.6166 	 LR 0.0073 	 Train images 200 	 Round  31
Device  4 	 Train loss 0.5931 	 LR 0.0072 	 Train images 200 	 Round  32
Device  4 	 Train loss 0.5790 	 LR 0.0072 	 Train images 200 	 Round  33
Device  4 	 Train loss 0.5693 	 LR 0.0071 	 Train images 200 	 Round  34
Device  4 	 Train loss 0.5639 	 LR 0.0070 	 Train images 200 	 Round  35
Device  4 	 Train loss 0.5379 	 LR 0.0070 	 Train images 200 	 Round  36
Device  4 	 Train loss 0.5369 	 LR 0.0069 	 Train images 200 	 Round  37
Device  4 	 Train loss 0.5389 	 LR 0.0068 	 Train images 200 	 Round  38
Device  4 	 Train loss 0.5252 	 LR 0.0068 	 Train images 200 	 Round  39
Device  4 	 Train loss 0.5115 	 LR 0.0067 	 Train images 200 	 Round  40
Device  4 	 Train loss 0.5196 	 LR 0.0066 	 Train images 200 	 Round  41
Device  4 	 Train loss 0.4999 	 LR 0.0066 	 Train images 200 	 Round  42
Device  4 	 Train loss 0.4975 	 LR 0.0065 	 Train images 200 	 Round  43
Device  4 	 Train loss 0.4913 	 LR 0.0064 	 Train images 200 	 Round  44
Device  4 	 Train loss 0.4866 	 LR 0.0064 	 Train images 200 	 Round  45
Device  4 	 Train loss 0.4786 	 LR 0.0063 	 Train images 200 	 Round  46
Device  4 	 Train loss 0.4718 	 LR 0.0062 	 Train images 200 	 Round  47
Device  4 	 Train loss 0.4632 	 LR 0.0062 	 Train images 200 	 Round  48
Device  4 	 Train loss 0.4634 	 LR 0.0061 	 Train images 200 	 Round  49
Device  4 	 Train loss 0.4494 	 LR 0.0061 	 Train images 200 	 Round  50
Device  4 	 Train loss 0.4542 	 LR 0.0060 	 Train images 200 	 Round  51
Device  4 	 Train loss 0.4489 	 LR 0.0059 	 Train images 200 	 Round  52
Device  4 	 Train loss 0.4467 	 LR 0.0059 	 Train images 200 	 Round  53
Device  4 	 Train loss 0.4371 	 LR 0.0058 	 Train images 200 	 Round  54
Device  4 	 Train loss 0.4351 	 LR 0.0058 	 Train images 200 	 Round  55
Device  4 	 Train loss 0.4266 	 LR 0.0057 	 Train images 200 	 Round  56
Device  4 	 Train loss 0.4205 	 LR 0.0056 	 Train images 200 	 Round  57
Device  4 	 Train loss 0.4261 	 LR 0.0056 	 Train images 200 	 Round  58
Device  4 	 Train loss 0.4131 	 LR 0.0055 	 Train images 200 	 Round  59
Device  4 	 Train loss 0.4177 	 LR 0.0055 	 Train images 200 	 Round  60
Device  4 	 Train loss 0.4160 	 LR 0.0054 	 Train images 200 	 Round  61
Device  4 	 Train loss 0.4145 	 LR 0.0054 	 Train images 200 	 Round  62
Device  4 	 Train loss 0.4082 	 LR 0.0053 	 Train images 200 	 Round  63
Device  4 	 Train loss 0.4009 	 LR 0.0053 	 Train images 200 	 Round  64
Device  4 	 Train loss 0.3844 	 LR 0.0052 	 Train images 200 	 Round  65
Device  4 	 Train loss 0.3815 	 LR 0.0052 	 Train images 200 	 Round  66
Device  4 	 Train loss 0.3910 	 LR 0.0051 	 Train images 200 	 Round  67
Device  4 	 Train loss 0.3779 	 LR 0.0050 	 Train images 200 	 Round  68
Device  4 	 Train loss 0.3965 	 LR 0.0050 	 Train images 200 	 Round  69
Device  4 	 Train loss 0.3831 	 LR 0.0049 	 Train images 200 	 Round  70
Device  4 	 Train loss 0.3891 	 LR 0.0049 	 Train images 200 	 Round  71
Device  4 	 Train loss 0.3860 	 LR 0.0048 	 Train images 200 	 Round  72
Device  4 	 Train loss 0.3779 	 LR 0.0048 	 Train images 200 	 Round  73
Device  4 	 Train loss 0.3652 	 LR 0.0048 	 Train images 200 	 Round  74
Device  4 	 Train loss 0.3703 	 LR 0.0047 	 Train images 200 	 Round  75
Device  4 	 Train loss 0.3650 	 LR 0.0047 	 Train images 200 	 Round  76
Device  4 	 Train loss 0.3710 	 LR 0.0046 	 Train images 200 	 Round  77
Device  4 	 Train loss 0.3696 	 LR 0.0046 	 Train images 200 	 Round  78
Device  4 	 Train loss 0.3631 	 LR 0.0045 	 Train images 200 	 Round  79
Device  4 	 Train loss 0.3607 	 LR 0.0045 	 Train images 200 	 Round  80
Device  4 	 Train loss 0.3514 	 LR 0.0044 	 Train images 200 	 Round  81
Device  4 	 Train loss 0.3640 	 LR 0.0044 	 Train images 200 	 Round  82
Device  4 	 Train loss 0.3585 	 LR 0.0043 	 Train images 200 	 Round  83
Device  4 	 Train loss 0.3522 	 LR 0.0043 	 Train images 200 	 Round  84
Device  4 	 Train loss 0.3515 	 LR 0.0043 	 Train images 200 	 Round  85
Device  4 	 Train loss 0.3478 	 LR 0.0042 	 Train images 200 	 Round  86
Device  4 	 Train loss 0.3534 	 LR 0.0042 	 Train images 200 	 Round  87
Device  4 	 Train loss 0.3529 	 LR 0.0041 	 Train images 200 	 Round  88
Device  4 	 Train loss 0.3396 	 LR 0.0041 	 Train images 200 	 Round  89
Device  4 	 Train loss 0.3391 	 LR 0.0040 	 Train images 200 	 Round  90
Device  4 	 Train loss 0.3459 	 LR 0.0040 	 Train images 200 	 Round  91
Device  4 	 Train loss 0.3449 	 LR 0.0040 	 Train images 200 	 Round  92
Device  4 	 Train loss 0.3429 	 LR 0.0039 	 Train images 200 	 Round  93
Device  4 	 Train loss 0.3389 	 LR 0.0039 	 Train images 200 	 Round  94
Device  4 	 Train loss 0.3386 	 LR 0.0038 	 Train images 200 	 Round  95
Device  4 	 Train loss 0.3330 	 LR 0.0038 	 Train images 200 	 Round  96
Device  4 	 Train loss 0.3272 	 LR 0.0038 	 Train images 200 	 Round  97
Device  4 	 Train loss 0.3223 	 LR 0.0037 	 Train images 200 	 Round  98
Device  4 	 Train loss 0.3305 	 LR 0.0037 	 Train images 200 	 Round  99
Device  4 	 Train loss 0.3308 	 LR 0.0037 	 Train images 200 	 Round 100
Device  4 	 Train loss 0.3329 	 LR 0.0036 	 Train images 200 	 Round 101
