Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=6, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  6 	 Train loss 2.5069 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  6 	 Train loss 2.4315 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  6 	 Train loss 2.1349 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  6 	 Train loss 2.0202 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  6 	 Train loss 1.8168 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  6 	 Train loss 1.8045 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  6 	 Train loss 1.5885 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  6 	 Train loss 1.4805 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  6 	 Train loss 1.4082 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  6 	 Train loss 1.2692 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  6 	 Train loss 1.3392 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  6 	 Train loss 1.2499 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  6 	 Train loss 1.1120 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  6 	 Train loss 1.1994 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  6 	 Train loss 1.0211 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  6 	 Train loss 0.9035 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  6 	 Train loss 0.8918 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  6 	 Train loss 0.8652 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  6 	 Train loss 0.8524 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  6 	 Train loss 0.7419 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  6 	 Train loss 0.7272 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  6 	 Train loss 0.7122 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  6 	 Train loss 0.5828 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  6 	 Train loss 0.5915 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  6 	 Train loss 0.5416 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  6 	 Train loss 0.5386 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  6 	 Train loss 0.4414 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  6 	 Train loss 0.4186 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  6 	 Train loss 0.4117 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  6 	 Train loss 0.1527 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense dcs on Dataset CIFAR10.
Finished computations with time: 4:59:29.807979

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=6, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  6 	 Train loss 2.2930 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  6 	 Train loss 1.9789 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  6 	 Train loss 1.8371 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  6 	 Train loss 1.7340 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  6 	 Train loss 1.6115 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  6 	 Train loss 1.5737 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  6 	 Train loss 1.5408 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  6 	 Train loss 1.4540 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  6 	 Train loss 1.4108 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  6 	 Train loss 1.3620 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  6 	 Train loss 1.3679 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  6 	 Train loss 1.3087 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  6 	 Train loss 1.2741 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  6 	 Train loss 1.1199 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  6 	 Train loss 1.1639 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  6 	 Train loss 1.0852 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  6 	 Train loss 1.0375 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  6 	 Train loss 1.0975 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  6 	 Train loss 1.0269 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  6 	 Train loss 0.9425 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  6 	 Train loss 0.9079 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  6 	 Train loss 0.9344 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  6 	 Train loss 0.9095 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  6 	 Train loss 0.8692 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  6 	 Train loss 0.8284 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  6 	 Train loss 0.7965 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  6 	 Train loss 0.7589 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  6 	 Train loss 0.7617 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  6 	 Train loss 0.7049 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  6 	 Train loss 0.6061 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense dcs on Dataset CIFAR10.
Finished computations with time: 6:34:48.882079

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='dlg', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=6, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  6 	 Train loss 4.2340 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  6 	 Train loss 2.5325 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  6 	 Train loss 2.2698 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  6 	 Train loss 2.2218 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  6 	 Train loss 2.1837 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  6 	 Train loss 2.1537 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  6 	 Train loss 2.1526 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  6 	 Train loss 2.0963 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  6 	 Train loss 2.0681 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  6 	 Train loss 2.0785 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  6 	 Train loss 2.0432 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  6 	 Train loss 2.0293 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  6 	 Train loss 1.9958 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  6 	 Train loss 1.9863 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  6 	 Train loss 2.0045 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  6 	 Train loss 1.9768 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  6 	 Train loss 1.9849 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  6 	 Train loss 1.9723 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  6 	 Train loss 1.9502 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  6 	 Train loss 1.9494 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  6 	 Train loss 1.9445 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  6 	 Train loss 1.9292 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  6 	 Train loss 1.9177 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  6 	 Train loss 1.9244 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  6 	 Train loss 1.9172 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  6 	 Train loss 1.9141 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  6 	 Train loss 1.8899 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  6 	 Train loss 1.8877 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  6 	 Train loss 1.8751 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  6 	 Train loss 1.8631 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense dcs on Dataset CIFAR10.
Finished computations with time: 0:28:31.933414

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR10', num_workers=2, batch_size=64, num_sen=64, defense='dcs', attack='dlg', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=6, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  6 	 Train loss 4.2340 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  6 	 Train loss 2.5325 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  6 	 Train loss 2.2698 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  6 	 Train loss 2.2218 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  6 	 Train loss 2.1837 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  6 	 Train loss 2.1537 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  6 	 Train loss 2.1526 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  6 	 Train loss 2.0963 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  6 	 Train loss 2.0681 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  6 	 Train loss 2.0785 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  6 	 Train loss 2.0432 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  6 	 Train loss 2.0293 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  6 	 Train loss 1.9958 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  6 	 Train loss 1.9863 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  6 	 Train loss 2.0046 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  6 	 Train loss 1.9768 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  6 	 Train loss 1.9849 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  6 	 Train loss 1.9723 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  6 	 Train loss 1.9502 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  6 	 Train loss 1.9494 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  6 	 Train loss 1.9445 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  6 	 Train loss 1.9292 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  6 	 Train loss 1.9177 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  6 	 Train loss 1.9244 	 LR 0.0079 	 Train images 1250 	 Round  24
