Namespace(seed=42, output_dir='./logs', demo=False, pretrained=True, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='TinyImageNet', num_workers=2, batch_size=32, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=3, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  3 	 Train loss 5.1857 	 LR 0.0099 	 Train images 2000 	 Round   1
Device  3 	 Train loss 3.7038 	 LR 0.0098 	 Train images 2000 	 Round   2
Device  3 	 Train loss 2.6656 	 LR 0.0097 	 Train images 2000 	 Round   3
Device  3 	 Train loss 2.1303 	 LR 0.0096 	 Train images 2000 	 Round   4
Device  3 	 Train loss 1.7715 	 LR 0.0095 	 Train images 2000 	 Round   5
Device  3 	 Train loss 1.5809 	 LR 0.0094 	 Train images 2000 	 Round   6
Device  3 	 Train loss 1.2886 	 LR 0.0093 	 Train images 2000 	 Round   7
Device  3 	 Train loss 1.1265 	 LR 0.0092 	 Train images 2000 	 Round   8
Device  3 	 Train loss 0.9627 	 LR 0.0091 	 Train images 2000 	 Round   9
Device  3 	 Train loss 0.7552 	 LR 0.0090 	 Train images 2000 	 Round  10
Device  3 	 Train loss 0.6391 	 LR 0.0090 	 Train images 2000 	 Round  11
Device  3 	 Train loss 0.5240 	 LR 0.0089 	 Train images 2000 	 Round  12
Device  3 	 Train loss 0.4089 	 LR 0.0088 	 Train images 2000 	 Round  13
Device  3 	 Train loss 0.3046 	 LR 0.0087 	 Train images 2000 	 Round  14
Device  3 	 Train loss 0.2242 	 LR 0.0086 	 Train images 2000 	 Round  15
Device  3 	 Train loss 0.1726 	 LR 0.0085 	 Train images 2000 	 Round  16
Device  3 	 Train loss 0.1154 	 LR 0.0084 	 Train images 2000 	 Round  17
Device  3 	 Train loss 0.0949 	 LR 0.0083 	 Train images 2000 	 Round  18
Device  3 	 Train loss 0.0747 	 LR 0.0083 	 Train images 2000 	 Round  19
Device  3 	 Train loss 0.0604 	 LR 0.0082 	 Train images 2000 	 Round  20
Device  3 	 Train loss 0.0511 	 LR 0.0081 	 Train images 2000 	 Round  21
