Namespace(seed=42, output_dir='./logs', demo=False, pretrained=True, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='TinyImageNet', num_workers=2, batch_size=32, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=7, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  7 	 Train loss 5.2421 	 LR 0.0099 	 Train images 2000 	 Round   1
Device  7 	 Train loss 3.8268 	 LR 0.0098 	 Train images 2000 	 Round   2
Device  7 	 Train loss 2.7454 	 LR 0.0097 	 Train images 2000 	 Round   3
Device  7 	 Train loss 2.1881 	 LR 0.0096 	 Train images 2000 	 Round   4
Device  7 	 Train loss 1.8440 	 LR 0.0095 	 Train images 2000 	 Round   5
Device  7 	 Train loss 1.5729 	 LR 0.0094 	 Train images 2000 	 Round   6
Device  7 	 Train loss 1.3114 	 LR 0.0093 	 Train images 2000 	 Round   7
Device  7 	 Train loss 1.1568 	 LR 0.0092 	 Train images 2000 	 Round   8
Device  7 	 Train loss 1.0013 	 LR 0.0091 	 Train images 2000 	 Round   9
Device  7 	 Train loss 0.8358 	 LR 0.0090 	 Train images 2000 	 Round  10
Device  7 	 Train loss 0.6324 	 LR 0.0090 	 Train images 2000 	 Round  11
Device  7 	 Train loss 0.5353 	 LR 0.0089 	 Train images 2000 	 Round  12
Device  7 	 Train loss 0.4233 	 LR 0.0088 	 Train images 2000 	 Round  13
Device  7 	 Train loss 0.3692 	 LR 0.0087 	 Train images 2000 	 Round  14
Device  7 	 Train loss 0.2677 	 LR 0.0086 	 Train images 2000 	 Round  15
Device  7 	 Train loss 0.1997 	 LR 0.0085 	 Train images 2000 	 Round  16
Device  7 	 Train loss 0.1248 	 LR 0.0084 	 Train images 2000 	 Round  17
Device  7 	 Train loss 0.0931 	 LR 0.0083 	 Train images 2000 	 Round  18
Device  7 	 Train loss 0.0779 	 LR 0.0083 	 Train images 2000 	 Round  19
Device  7 	 Train loss 0.0574 	 LR 0.0082 	 Train images 2000 	 Round  20
Device  7 	 Train loss 0.0514 	 LR 0.0081 	 Train images 2000 	 Round  21
Device  7 	 Train loss 0.0530 	 LR 0.0080 	 Train images 2000 	 Round  22
Device  7 	 Train loss 0.0402 	 LR 0.0079 	 Train images 2000 	 Round  23
Device  7 	 Train loss 0.0381 	 LR 0.0079 	 Train images 2000 	 Round  24
Device  7 	 Train loss 0.0314 	 LR 0.0078 	 Train images 2000 	 Round  25
Device  7 	 Train loss 0.0308 	 LR 0.0077 	 Train images 2000 	 Round  26
Device  7 	 Train loss 0.0261 	 LR 0.0076 	 Train images 2000 	 Round  27
Device  7 	 Train loss 0.0254 	 LR 0.0075 	 Train images 2000 	 Round  28
Device  7 	 Train loss 0.0239 	 LR 0.0075 	 Train images 2000 	 Round  29
Device  7 	 Train loss 0.0224 	 LR 0.0074 	 Train images 2000 	 Round  30
Device  7 	 Train loss 0.0224 	 LR 0.0073 	 Train images 2000 	 Round  31
Device  7 	 Train loss 0.0214 	 LR 0.0072 	 Train images 2000 	 Round  32
Device  7 	 Train loss 0.0195 	 LR 0.0072 	 Train images 2000 	 Round  33
Device  7 	 Train loss 0.0178 	 LR 0.0071 	 Train images 2000 	 Round  34
Device  7 	 Train loss 0.0175 	 LR 0.0070 	 Train images 2000 	 Round  35
Device  7 	 Train loss 0.0164 	 LR 0.0070 	 Train images 2000 	 Round  36
Device  7 	 Train loss 0.0163 	 LR 0.0069 	 Train images 2000 	 Round  37
Device  7 	 Train loss 0.0148 	 LR 0.0068 	 Train images 2000 	 Round  38
Device  7 	 Train loss 0.0135 	 LR 0.0068 	 Train images 2000 	 Round  39
Device  7 	 Train loss 0.0140 	 LR 0.0067 	 Train images 2000 	 Round  40
Device  7 	 Train loss 0.0127 	 LR 0.0066 	 Train images 2000 	 Round  41
Device  7 	 Train loss 0.0122 	 LR 0.0066 	 Train images 2000 	 Round  42
Device  7 	 Train loss 0.0125 	 LR 0.0065 	 Train images 2000 	 Round  43
Device  7 	 Train loss 0.0117 	 LR 0.0064 	 Train images 2000 	 Round  44
Device  7 	 Train loss 0.0120 	 LR 0.0064 	 Train images 2000 	 Round  45
Device  7 	 Train loss 0.0109 	 LR 0.0063 	 Train images 2000 	 Round  46
Device  7 	 Train loss 0.0127 	 LR 0.0062 	 Train images 2000 	 Round  47
Device  7 	 Train loss 0.0103 	 LR 0.0062 	 Train images 2000 	 Round  48
Device  7 	 Train loss 0.0109 	 LR 0.0061 	 Train images 2000 	 Round  49
Device  7 	 Train loss 0.0099 	 LR 0.0061 	 Train images 2000 	 Round  50
Defense none on Dataset TinyImageNet.
Finished computations with time: 0:27:58.355503

