Namespace(seed=42, output_dir='./logs', demo=False, pretrained=True, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='TinyImageNet', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Namespace(seed=42, output_dir='./logs', demo=False, pretrained=True, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='TinyImageNet', num_workers=2, batch_size=32, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=150.0, lambda_y=0.7, project=True, startpoint='none', mixup=True, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=1, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  1 	 Train loss 5.1746 	 LR 0.0099 	 Train images 2000 	 Round   1
Device  1 	 Train loss 3.7460 	 LR 0.0098 	 Train images 2000 	 Round   2
Device  1 	 Train loss 2.7204 	 LR 0.0097 	 Train images 2000 	 Round   3
Device  1 	 Train loss 2.1756 	 LR 0.0096 	 Train images 2000 	 Round   4
Device  1 	 Train loss 1.8034 	 LR 0.0095 	 Train images 2000 	 Round   5
Device  1 	 Train loss 1.5535 	 LR 0.0094 	 Train images 2000 	 Round   6
Device  1 	 Train loss 1.3535 	 LR 0.0093 	 Train images 2000 	 Round   7
Device  1 	 Train loss 1.1376 	 LR 0.0092 	 Train images 2000 	 Round   8
Device  1 	 Train loss 0.9576 	 LR 0.0091 	 Train images 2000 	 Round   9
Device  1 	 Train loss 0.8140 	 LR 0.0090 	 Train images 2000 	 Round  10
Device  1 	 Train loss 0.7249 	 LR 0.0090 	 Train images 2000 	 Round  11
Device  1 	 Train loss 0.5819 	 LR 0.0089 	 Train images 2000 	 Round  12
Device  1 	 Train loss 0.4428 	 LR 0.0088 	 Train images 2000 	 Round  13
Device  1 	 Train loss 0.3312 	 LR 0.0087 	 Train images 2000 	 Round  14
Device  1 	 Train loss 0.2726 	 LR 0.0086 	 Train images 2000 	 Round  15
Device  1 	 Train loss 0.1776 	 LR 0.0085 	 Train images 2000 	 Round  16
Device  1 	 Train loss 0.1337 	 LR 0.0084 	 Train images 2000 	 Round  17
Device  1 	 Train loss 0.0984 	 LR 0.0083 	 Train images 2000 	 Round  18
Device  1 	 Train loss 0.0931 	 LR 0.0083 	 Train images 2000 	 Round  19
Device  1 	 Train loss 0.0634 	 LR 0.0082 	 Train images 2000 	 Round  20
Device  1 	 Train loss 0.0607 	 LR 0.0081 	 Train images 2000 	 Round  21
Device  1 	 Train loss 0.0455 	 LR 0.0080 	 Train images 2000 	 Round  22
Device  1 	 Train loss 0.0381 	 LR 0.0079 	 Train images 2000 	 Round  23
Device  1 	 Train loss 0.0349 	 LR 0.0079 	 Train images 2000 	 Round  24
Device  1 	 Train loss 0.0324 	 LR 0.0078 	 Train images 2000 	 Round  25
Device  1 	 Train loss 0.0280 	 LR 0.0077 	 Train images 2000 	 Round  26
Device  1 	 Train loss 0.0280 	 LR 0.0076 	 Train images 2000 	 Round  27
Device  1 	 Train loss 0.0255 	 LR 0.0075 	 Train images 2000 	 Round  28
Device  1 	 Train loss 0.0233 	 LR 0.0075 	 Train images 2000 	 Round  29
Device  1 	 Train loss 0.0209 	 LR 0.0074 	 Train images 2000 	 Round  30
Device  1 	 Train loss 0.0205 	 LR 0.0073 	 Train images 2000 	 Round  31
Device  1 	 Train loss 0.0202 	 LR 0.0072 	 Train images 2000 	 Round  32
Device  1 	 Train loss 0.0203 	 LR 0.0072 	 Train images 2000 	 Round  33
Device  1 	 Train loss 0.0183 	 LR 0.0071 	 Train images 2000 	 Round  34
Device  1 	 Train loss 0.0164 	 LR 0.0070 	 Train images 2000 	 Round  35
Device  1 	 Train loss 0.0163 	 LR 0.0070 	 Train images 2000 	 Round  36
Device  1 	 Train loss 0.0154 	 LR 0.0069 	 Train images 2000 	 Round  37
Device  1 	 Train loss 0.0155 	 LR 0.0068 	 Train images 2000 	 Round  38
Device  1 	 Train loss 0.0148 	 LR 0.0068 	 Train images 2000 	 Round  39
Device  1 	 Train loss 0.0145 	 LR 0.0067 	 Train images 2000 	 Round  40
Device  1 	 Train loss 0.0132 	 LR 0.0066 	 Train images 2000 	 Round  41
Device  1 	 Train loss 0.0126 	 LR 0.0066 	 Train images 2000 	 Round  42
Device  1 	 Train loss 0.0130 	 LR 0.0065 	 Train images 2000 	 Round  43
Device  1 	 Train loss 0.0135 	 LR 0.0064 	 Train images 2000 	 Round  44
Device  1 	 Train loss 0.0114 	 LR 0.0064 	 Train images 2000 	 Round  45
