Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  2 	 Train loss 4.7942 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  2 	 Train loss 4.3501 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  2 	 Train loss 4.0860 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  2 	 Train loss 3.8813 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  2 	 Train loss 3.7352 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  2 	 Train loss 3.5953 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  2 	 Train loss 3.4531 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  2 	 Train loss 3.2587 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  2 	 Train loss 3.1760 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  2 	 Train loss 3.0576 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  2 	 Train loss 2.9476 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  2 	 Train loss 2.7971 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  2 	 Train loss 2.7229 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  2 	 Train loss 2.5874 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  2 	 Train loss 2.4358 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  2 	 Train loss 2.4397 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  2 	 Train loss 2.3180 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  2 	 Train loss 2.1471 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  2 	 Train loss 2.0734 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  2 	 Train loss 2.0149 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  2 	 Train loss 1.8964 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  2 	 Train loss 1.8739 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  2 	 Train loss 1.8087 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  2 	 Train loss 1.6468 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  2 	 Train loss 1.6145 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  2 	 Train loss 1.5137 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  2 	 Train loss 1.4004 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  2 	 Train loss 1.3421 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  2 	 Train loss 1.2535 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  2 	 Train loss 1.0384 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense none on Dataset CIFAR100.
Finished computations with time: 0:04:18.705819

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  2 	 Train loss 4.7098 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  2 	 Train loss 4.5936 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  2 	 Train loss 4.4775 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  2 	 Train loss 4.3414 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  2 	 Train loss 4.2573 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  2 	 Train loss 4.1942 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  2 	 Train loss 4.0736 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  2 	 Train loss 4.0308 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  2 	 Train loss 3.9837 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  2 	 Train loss 3.9524 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  2 	 Train loss 3.8854 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  2 	 Train loss 3.8294 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  2 	 Train loss 3.7764 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  2 	 Train loss 3.7486 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  2 	 Train loss 3.6670 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  2 	 Train loss 3.6781 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  2 	 Train loss 3.6119 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  2 	 Train loss 3.5264 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  2 	 Train loss 3.5269 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  2 	 Train loss 3.4635 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  2 	 Train loss 3.4100 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  2 	 Train loss 3.4091 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  2 	 Train loss 3.3858 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  2 	 Train loss 3.3175 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  2 	 Train loss 3.2665 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  2 	 Train loss 3.2215 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  2 	 Train loss 3.1755 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  2 	 Train loss 3.1576 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  2 	 Train loss 3.1081 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  2 	 Train loss 2.9369 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense none on Dataset CIFAR100.
Finished computations with time: 0:04:17.275064

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=2, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  2 	 Train loss 4.7098 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  2 	 Train loss 4.5945 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  2 	 Train loss 4.4785 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  2 	 Train loss 4.3396 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  2 	 Train loss 4.2587 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  2 	 Train loss 4.1980 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  2 	 Train loss 4.0791 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  2 	 Train loss 4.0273 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  2 	 Train loss 3.9799 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  2 	 Train loss 3.9461 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  2 	 Train loss 3.8852 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  2 	 Train loss 3.8309 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  2 	 Train loss 3.7776 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  2 	 Train loss 3.7402 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  2 	 Train loss 3.6705 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  2 	 Train loss 3.6845 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  2 	 Train loss 3.6115 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  2 	 Train loss 3.5203 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  2 	 Train loss 3.5171 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  2 	 Train loss 3.4649 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  2 	 Train loss 3.4115 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  2 	 Train loss 3.4117 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  2 	 Train loss 3.3740 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  2 	 Train loss 3.3195 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  2 	 Train loss 3.2644 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  2 	 Train loss 3.2290 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  2 	 Train loss 3.1691 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  2 	 Train loss 3.1549 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  2 	 Train loss 3.0971 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  2 	 Train loss 2.9320 	 LR 0.0010 	 Train images 1250 	 Round  30
Device  2 	 Train loss 2.9082 	 LR 0.0010 	 Train images 1250 	 Round  31
Device  2 	 Train loss 2.8665 	 LR 0.0010 	 Train images 1250 	 Round  32
Device  2 	 Train loss 2.8542 	 LR 0.0010 	 Train images 1250 	 Round  33
Device  2 	 Train loss 2.8453 	 LR 0.0010 	 Train images 1250 	 Round  34
Device  2 	 Train loss 2.8469 	 LR 0.0010 	 Train images 1250 	 Round  35
Device  2 	 Train loss 2.8242 	 LR 0.0009 	 Train images 1250 	 Round  36
Device  2 	 Train loss 2.8117 	 LR 0.0009 	 Train images 1250 	 Round  37
Device  2 	 Train loss 2.8127 	 LR 0.0009 	 Train images 1250 	 Round  38
Device  2 	 Train loss 2.7945 	 LR 0.0009 	 Train images 1250 	 Round  39
Device  2 	 Train loss 2.7827 	 LR 0.0009 	 Train images 1250 	 Round  40
Device  2 	 Train loss 2.7736 	 LR 0.0009 	 Train images 1250 	 Round  41
Device  2 	 Train loss 2.7777 	 LR 0.0009 	 Train images 1250 	 Round  42
