Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=3, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  3 	 Train loss 4.8088 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  3 	 Train loss 4.3797 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  3 	 Train loss 4.1120 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  3 	 Train loss 3.8969 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  3 	 Train loss 3.7455 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  3 	 Train loss 3.5765 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  3 	 Train loss 3.4427 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  3 	 Train loss 3.3143 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  3 	 Train loss 3.1542 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  3 	 Train loss 2.9746 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  3 	 Train loss 2.8334 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  3 	 Train loss 2.7507 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  3 	 Train loss 2.6856 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  3 	 Train loss 2.5112 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  3 	 Train loss 2.4630 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  3 	 Train loss 2.3190 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  3 	 Train loss 2.2125 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  3 	 Train loss 2.1453 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  3 	 Train loss 2.0253 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  3 	 Train loss 1.9801 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  3 	 Train loss 1.8775 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  3 	 Train loss 1.7884 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  3 	 Train loss 1.7054 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  3 	 Train loss 1.6335 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  3 	 Train loss 1.5129 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  3 	 Train loss 1.4824 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  3 	 Train loss 1.4220 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  3 	 Train loss 1.3972 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  3 	 Train loss 1.3072 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  3 	 Train loss 1.0535 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense none on Dataset CIFAR100.
Finished computations with time: 0:04:13.672350

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=3, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  3 	 Train loss 4.7214 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  3 	 Train loss 4.5792 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  3 	 Train loss 4.4576 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  3 	 Train loss 4.3356 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  3 	 Train loss 4.2532 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  3 	 Train loss 4.1800 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  3 	 Train loss 4.1082 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  3 	 Train loss 4.0539 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  3 	 Train loss 3.9695 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  3 	 Train loss 3.9076 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  3 	 Train loss 3.8626 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  3 	 Train loss 3.8121 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  3 	 Train loss 3.7907 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  3 	 Train loss 3.7342 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  3 	 Train loss 3.6773 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  3 	 Train loss 3.5970 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  3 	 Train loss 3.6036 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  3 	 Train loss 3.5417 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  3 	 Train loss 3.4886 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  3 	 Train loss 3.4491 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  3 	 Train loss 3.4343 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  3 	 Train loss 3.3710 	 LR 0.0080 	 Train images 1250 	 Round  22
Device  3 	 Train loss 3.3010 	 LR 0.0079 	 Train images 1250 	 Round  23
Device  3 	 Train loss 3.2744 	 LR 0.0079 	 Train images 1250 	 Round  24
Device  3 	 Train loss 3.1990 	 LR 0.0078 	 Train images 1250 	 Round  25
Device  3 	 Train loss 3.2015 	 LR 0.0077 	 Train images 1250 	 Round  26
Device  3 	 Train loss 3.1619 	 LR 0.0076 	 Train images 1250 	 Round  27
Device  3 	 Train loss 3.1102 	 LR 0.0075 	 Train images 1250 	 Round  28
Device  3 	 Train loss 3.0769 	 LR 0.0075 	 Train images 1250 	 Round  29
Device  3 	 Train loss 2.8802 	 LR 0.0010 	 Train images 1250 	 Round  30
Defense none on Dataset CIFAR100.
Finished computations with time: 0:04:12.236893

Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=3, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  3 	 Train loss 4.7214 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  3 	 Train loss 4.5809 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  3 	 Train loss 4.4578 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  3 	 Train loss 4.3341 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  3 	 Train loss 4.2557 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  3 	 Train loss 4.1807 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  3 	 Train loss 4.1113 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  3 	 Train loss 4.0536 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  3 	 Train loss 3.9688 	 LR 0.0091 	 Train images 1250 	 Round   9
