Namespace(seed=42, output_dir='./logs', demo=False, pretrained=False, train_lr=0.01, root='/home/lgd/Desktop/SNNFL/datasets', dataset='CIFAR100', num_workers=2, batch_size=64, num_sen=64, defense='none', attack='gs', percent_num=70, layer_num=6, noise_name='Gaussian', loc=0.0, scale=0.01, per_adv=1, dcs_iter=1000, dcs_lr=0.1, lambda_xsim=0.01, lambda_zsim=0.01, epsilon=0.01, early_stop=True, xsim_thr=500.0, lambda_y=0.7, project=True, startpoint='none', mixup=False, precode_size=256, beta=0.001, aug_list='21-13-3+7-4-15', method='iid', TotalDevNum=10, DevNum=4, n_data=2000, Pro_dev=5, device_id=-1)
Currently evaluating -------------------------------:
CPUs: 24, GPUs: 1 on ubuntu.
GPU : NVIDIA GeForce RTX 4090
Device  4 	 Train loss 4.8458 	 LR 0.0099 	 Train images 1250 	 Round   1
Device  4 	 Train loss 4.3891 	 LR 0.0098 	 Train images 1250 	 Round   2
Device  4 	 Train loss 4.1370 	 LR 0.0097 	 Train images 1250 	 Round   3
Device  4 	 Train loss 3.9305 	 LR 0.0096 	 Train images 1250 	 Round   4
Device  4 	 Train loss 3.7826 	 LR 0.0095 	 Train images 1250 	 Round   5
Device  4 	 Train loss 3.5903 	 LR 0.0094 	 Train images 1250 	 Round   6
Device  4 	 Train loss 3.4069 	 LR 0.0093 	 Train images 1250 	 Round   7
Device  4 	 Train loss 3.2411 	 LR 0.0092 	 Train images 1250 	 Round   8
Device  4 	 Train loss 3.1207 	 LR 0.0091 	 Train images 1250 	 Round   9
Device  4 	 Train loss 2.9610 	 LR 0.0090 	 Train images 1250 	 Round  10
Device  4 	 Train loss 2.8872 	 LR 0.0090 	 Train images 1250 	 Round  11
Device  4 	 Train loss 2.7420 	 LR 0.0089 	 Train images 1250 	 Round  12
Device  4 	 Train loss 2.7187 	 LR 0.0088 	 Train images 1250 	 Round  13
Device  4 	 Train loss 2.5764 	 LR 0.0087 	 Train images 1250 	 Round  14
Device  4 	 Train loss 2.4538 	 LR 0.0086 	 Train images 1250 	 Round  15
Device  4 	 Train loss 2.3292 	 LR 0.0085 	 Train images 1250 	 Round  16
Device  4 	 Train loss 2.1850 	 LR 0.0084 	 Train images 1250 	 Round  17
Device  4 	 Train loss 2.1413 	 LR 0.0083 	 Train images 1250 	 Round  18
Device  4 	 Train loss 2.0422 	 LR 0.0083 	 Train images 1250 	 Round  19
Device  4 	 Train loss 2.0557 	 LR 0.0082 	 Train images 1250 	 Round  20
Device  4 	 Train loss 1.9325 	 LR 0.0081 	 Train images 1250 	 Round  21
Device  4 	 Train loss 1.8423 	 LR 0.0080 	 Train images 1250 	 Round  22
